J,I,TinH2,ToutH2,TinWAT,DoutAIR,DWAT
-0.0016791246364770388,-0.0012810072676899132,-0.002794060233687707,0.0012833143876608169,-0.0025183765379901964,-0.02185984929294753,-0.0011098169856338968
0.0041402401738887375,0.0052309752836978704,0.006990861774482959,0.002447733921404328,-0.004601088786890006,0.028256595081893945,-0.0005576347456961638
-0.002267350014604537,-0.0022677192660392727,-0.0027246191436843983,0.0003162934071679905,0.00041858267263910964,-0.025436711165407695,0.0016543702874550188
0.00024802486794831365,0.00205230106486119,-5.740007325702337e-05,0.001305838320592893,-0.0002775510783606754,0.006162893097682911,0.001585084307566576
0.003260624019034313,0.004016272677524687,0.0052265249205543035,0.001693814659141433,0.0005472600794445228,0.016067940120091585,0.0030853848078315647
0.0004733121149102648,0.00023852262617919288,-0.0007244253886598284,0.0017031315030156813,0.0015015790219216599,0.011772964370549017,0.004466970809401183
-0.0032287303352462222,-0.0033453400449359014,-0.003024628801107704,-0.0002608325334588721,0.0002937597021749041,-0.02273888965747189,-0.0005403496458290508
-0.007408322357218527,-0.006481247300282881,-0.0026104342212140436,-0.00033093462378520086,0.0016253972830683743,-0.025793733487912446,-0.0008449412728698624
0.00021984856606104661,0.00029227761369172837,1.5743760028821654e-06,0.001328840081042165,0.0035365598685794825,0.023210363608151267,0.0038144917166700793
0.004061157440020371,0.005233104520835229,0.0010326066317468067,0.0017108268355525507,0.011262823197343829,0.03969376074144684,-0.0010812288466335762
0.0015942219830558995,0.003263773866914035,0.000595883587608341,0.0002473213155061217,0.010520608511338214,0.04002234185292297,-0.0015254088074801238
-0.0007266723992810679,-0.00043005141937210847,-0.0009399767635821511,0.0034190459640561044,0.0013679530551529942,-0.0193668258571325,0.0011148334765900302
0.0009669288056433051,0.0022745717370507225,-0.0002867033232495655,0.0009412735924911535,0.0029142926036396215,0.009107083483078895,-0.0009620283086745062
0.0006548179633304657,0.0005679998069996617,0.0027671042432913,-0.0025921319484452977,-0.007149696954678779,0.013648827584208224,-0.0023086768237065764
0.002179010586219111,0.002489111922173783,0.002826571473072574,0.0013478025410057404,-0.000642558332274886,0.006661383626081803,-0.004054769579219946
8.370714792443773e-05,-0.0005496420136335065,-0.0003301198913345894,0.0009887992479075184,0.0036564488402457424,0.02133680849232852,0.004008261180496732
0.0002446646018412741,-3.4900326138531825e-05,-0.004459226031629528,0.0009589541043731093,-0.004666480896177208,-0.0293746411465214,-0.0061063845618877345
-0.0010464672321190687,-0.0004620300447841904,-0.002108533620888198,0.00039979528843691356,-0.003289301706264525,-0.010961101867849456,-0.0029781398458744147
-0.002944148247688369,-0.0023694712344351433,-0.0027984583353230755,-0.0013917534848083015,0.0008271087143470013,-0.026803544025730496,0.001718687802429134
-0.008188732462441733,-0.0065815020760112315,-0.002912857441845419,-0.0009892870487079044,-0.0004089065207346921,-0.024030433580688317,-0.000523677734758922
0.004091679095158461,0.004367778502659348,0.0031737633534082263,0.0013172744376377258,0.009217851508936196,0.040867656184946914,0.0036588615501604973
-0.0021697133431001396,-0.001372786292196095,-0.0026829545575786646,-0.002478183753061563,-0.004258269570111665,-0.02577207063427966,-0.006991656076066656
0.005844889188973993,0.006087055030438948,0.005583779275871677,0.00022289872709500586,0.009601351121214281,0.03893324609147236,0.004938404152949124
0.00020450851385771563,0.000989463686845613,0.0037352977612459394,0.0009746530502465641,-0.001859859549396977,0.0014071956860267183,0.0028496126897081604
-0.004804898285460264,-0.0060478088535217385,-0.00404820417889342,-0.0025410825981324174,-0.001849025523303808,-0.026018542385022554,-0.0046640005471003
-0.0003942013600179884,-0.0018591664456774155,-0.006622576124159559,-0.0040692540403939985,0.004475275367479167,0.006378764439829273,-0.005410624600560155
-0.0028261956078055087,-0.002854585941048087,-0.00024169411132377554,8.172501027218777e-05,0.00521752647453098,0.0351069441261337,0.0018458757650385716
-9.461876871395478e-05,-8.072101946080371e-05,0.0004438047087019133,-0.0002690447541374441,-0.0012200055207251925,-0.020805230085679485,0.0006464918015406223
0.0038062683553759464,0.004298728428781816,0.0006221590716316784,-0.0016588086772355707,0.001348908540377431,-0.018797499463256977,0.004000184453209897
-0.0009016985175794676,-0.0005097639143289025,-0.0029799697645468666,-0.0008544313907388376,-0.001744318148431551,-0.021661882820234696,-0.0006871568004802174
0.0018632762405194634,0.0023277276048041876,0.003420461032312387,-0.0009770632559619955,-0.00224670859962814,-0.0005943047275284696,0.0018511683555347143
-0.002856704711604462,-0.0030733098671347375,-0.00178498947193274,0.0008185577527852959,0.0034063622078386916,-0.027490828798075052,-0.0009378989598885504
-0.00023003160316842656,-0.0007152556937350811,-0.0008326834844717734,-0.0011454388755146943,-8.298520454329787e-05,0.027904720322516327,0.0025752011808363433
-0.0009944798864705844,-0.0016492423011489619,0.00037714903110037885,-0.0041389466586032675,-0.0015959811417483552,-0.033093843430903686,-0.0033431812872691744
-0.006129625552021846,-0.005831838649229675,-0.0025929362699899814,-0.0016609433845919627,0.0028573284511459484,-0.027517151538367726,-0.00035948656208320274
-0.0020392609790007067,-0.002604822113556481,-0.003608782611749294,-0.0021601258957516267,-0.003827858926602066,-0.027781417842512857,-0.007734903693834339
-0.0006852644869105611,-0.00037501118243561335,-0.002941221090890962,0.0006767177228739615,-0.0018951861266062783,-0.016143914723969595,-0.002406100219523598
-0.0017962148842430715,-0.0028533555553353503,-0.0013864013985867062,-0.0012853634891171388,-0.00355837440713398,-0.03049419894419622,-0.007472304514340656
0.00028227956780354217,0.0009311840304501644,-0.005917921727114367,0.0008152100960331292,-0.006597510733343814,0.02097126807473972,0.0026857940935355014
-0.002336891903108384,-0.0014305812629404127,-0.003010630735523216,0.0006245737917863005,-0.00034338231181980504,-0.021812828950489513,0.0015885114878192788
-0.00024942657631618056,0.0002906538312706015,-0.0025042082897804427,0.0010789457754947856,-0.0033068677024765624,-0.021073669428600183,-0.003541278135296202
0.0019480499549439458,0.0021611949701682885,-0.0006852009536291137,0.001072640623736075,-0.002190559323503665,0.006504145855010056,-0.004533056452206649
-0.00015745537015529655,0.0007805318638391128,0.001434642722340315,0.0008521184659487969,-0.00011292743318327664,0.002173564399677697,0.0034365787456344245
0.0004313641795964624,0.001994572814189833,0.0009399472036215199,0.0011350353940068163,0.00013515376615190548,0.006550208177666598,0.003261545430642633
-0.0021730422067308673,-0.0015156363852256377,-0.0028905551311432603,0.003030413997978258,-0.0003980544473255594,-0.018905929747416863,0.0014414691340484016
0.0018118903004235632,0.002502445294435311,-0.0003441927885586096,-0.00022961340311170765,5.8500022905281966e-06,-0.0029651003114084425,0.0012135135756387355
0.008051761150533512,0.009321422058117175,0.009537092706494376,0.0006532645563864391,0.009457173529688577,0.03973293098901608,0.007434741408758234
-0.001671001762697602,-0.000126007713537709,-0.0003835538085887857,0.0010512718306492708,0.0004466731964106798,0.034308780586757924,-0.0036732076398250037
-0.0027007722706452997,-0.0018531821564990666,-0.003084690749302214,0.0009030789273984576,-3.0033116159203653e-05,-0.02205050007628925,0.0013474895572247465
-0.0029567298639346672,-0.0017419895355987277,-0.003037697164207581,0.0014264234078398663,0.0029250849034747,-0.02305113712589194,0.0011872988005879304
-0.0003063983166272989,0.0007816278265468285,-0.002633518445285717,-0.0005144072307330832,0.00067757816465822,-0.027715662927098175,-0.0011967803515818588
-0.0005404232082272402,0.00020804474486307845,-0.0024687851736128886,0.0012990684837940266,-0.0017850630028286112,-0.01819780450492488,-0.0010086356374533986
-0.0017282754449349136,-0.0028208248343009937,-0.00367995671282399,-0.0008252305207893638,-0.0038863788034837754,-0.02955593734522935,-0.008088178215567404
0.0006835443184182762,0.00098242528083755,0.0021672920093571348,0.0009085922346363726,-0.001410318122586741,0.00399742997314687,0.0025902145204769237
-0.007548708923608467,-0.007015408236735499,-0.0041404568398010514,-0.0021764499685292763,-0.0018651639783633508,-0.02232726391677883,6.28433764658376e-05
-0.0018500093202555234,-0.0014652890070949189,-0.0026518981455318433,0.002492398100004308,-0.0001467654270060129,-0.018900974429932497,0.001757251823152999
-0.004357044532846062,-0.004692832408869102,-0.0025158214071371314,0.0038857451409533067,0.0008055997264689176,-0.022924073183945876,-0.0029091205584034743
-0.00029789354371506806,-4.952454620668695e-05,-0.0032245027604052737,0.00013497218362728693,-0.0022871797781402158,-0.01798762558437666,-0.0022879851321286433
0.0006507247041257659,0.0007835454043880562,0.0034028300587197434,0.0007257862943405225,-0.005742009827788529,0.013007996496004315,-0.0056610987615663185
-0.00351547808648823,-0.003606135319914344,-0.0025257747145010865,0.001925166000266001,-0.00033456317520541454,-0.022297381861450402,-0.0017644162768497083
-0.00014627401567494317,-0.00010993548541000703,-0.0024901877359608158,0.00032572882182880885,-0.0029658693126362913,-0.021319912800159782,-0.0018313497618082574
-0.0039713188279139324,-0.0033925089169592358,-0.0030572188135528614,-0.0006631852786831362,0.0006827383198039143,-0.023198347208511445,-0.0013766787804129345
-0.002193538172104846,-0.0026862744035473906,-0.0012143188014275227,-0.0043820243706645485,0.00021624976575145393,-0.033275496697490886,-0.007807626268408812
0.008856250321093346,0.01048472863413148,0.008077931718488928,0.0016343236800770338,0.010418497506684282,0.03824915952696278,0.006590962436148937
0.004086366312633869,0.005119651943937503,0.0035031829889060956,0.001940500573280747,0.009199018787667107,0.03600061606581699,-4.6045562941106894e-05
-0.0032857605744075107,-0.0024955759991052533,-0.003700201515800123,-0.0007288221032947983,-0.00030941292918358995,-0.02747069754697096,-0.0011176507901898168
0.0021335246940886623,0.0016677518864975209,0.004499637291682262,0.0010077095535895905,-0.0024753883773929383,-0.0029093794258242076,0.0033391268408823273
-0.008217697957417568,-0.0072449219518500975,0.0020619344415883545,-0.0004396833726742302,-0.0025882498941987467,-0.026777176846330974,-0.001287866240818881
0.0027793332356070254,0.0035954203843941482,-0.0012763146964347306,0.0010020940362806337,0.000757905994317442,-0.0027935231646002683,0.003166806948759147
-0.00015533841721916775,0.00021039541358618773,-0.0020030877912141005,9.462006367920779e-05,-0.0032496546096909868,-0.012260154197865943,-0.004798590608486585
0.006407918048098634,0.008258929796576815,0.008392495691536635,0.0007369666002574496,-0.004918902560836621,0.03936763441542732,0.008245403574615569
0.0005030109732542461,0.000717565363661016,-0.0035602407768388065,-0.002452742750704402,-0.003227207935854718,-0.029909046966406335,-0.006137993383722848
0.006825604293685487,0.008795823806937202,0.008350193140636272,0.0016040607493032256,-0.00964097215156946,0.04042225655425125,0.008867952761508912
-0.0062364398489218485,-0.00623814118177928,0.0017476774484190775,-0.000661681933305097,-0.0029633754290235292,-0.02467137906503115,-0.0020408302737853655
-0.0004124643995906348,0.0009977077913025671,0.0027095364727612323,0.0003168572557897483,0.004143182649242183,0.03178443358700207,-0.0005152668414854203
0.0020215775028323297,0.0021197577271825905,0.003023944208345546,0.0010695136407022994,-0.00011849718476417548,-0.0036870827122765216,0.003163733101557494
0.0015864830502345033,0.0026641947111390204,-0.00023192722884703357,0.00026096586418924284,-0.0026382220009510344,0.005744833021504431,0.002256552760165907
-0.007644184582927376,-0.006901538947931583,-0.004126940344161887,-0.0021625160105857946,-0.0019587642251303636,-0.022579336130993256,-0.0004006834014328979
0.003924837352584844,0.004793572898244236,0.0011804281866782775,0.0016716517391815054,0.011092521599958502,0.04012413868755219,-0.001080860933908385
0.004347157828851851,0.005024811749209802,0.00149898849370477,0.0012969362004817565,0.01184090306877117,0.040736206564526325,-0.0013857878115984506
-0.005381503145169505,-0.006095455659627017,-0.004253905953245251,-0.0021264543340999667,-0.0005606869451766676,-0.02577457882692719,-0.004602658497507523
-0.0011318650649595925,-0.0010037497469059901,-0.0016753017655366193,-0.0014561049780674373,-0.0011203413950495586,0.008486985920320454,-0.006358356627604867
-0.0023484230619364595,-0.0018659730447589023,-0.002101324350819794,-0.0025095261093906252,-0.004249711082512609,-0.02778810858644006,-0.007767239206808402
0.0012929395546964761,0.003079392265835926,0.0040317370587786665,0.0015715593880206704,0.001443002617029712,0.02043079492290826,0.0034142587856900277
0.008083438543897247,0.009358693120719594,0.009315172434369474,0.0005976306202238582,0.009642141622790116,0.03981807922588848,0.007326303397649724
-0.0021662404504044623,-0.0014354154720358679,-0.003373087010922216,-0.0015756482322100336,0.0008030371074426674,-0.0004356261032354324,0.001763877582037848
-0.002312937833154336,-0.0012019582263952003,-0.002883852297698404,0.0031962144603545728,-0.00072973151621119,-0.019353401527260988,0.0016019621448709
0.0027922969143294647,0.0033268639489909576,-0.001173495056610558,0.001011500357600712,-0.0013688395687507236,0.0012802489177124008,0.0035611793205062967
0.0021034930500802487,0.002019935127922221,0.0009255618576845303,0.00031389781872823635,-1.3671253356807829e-05,-0.006657529402758097,0.002733971677913505
-0.002087033870223283,-0.0018701379538702274,-0.003752830046077057,-0.003692429770120572,-0.0014720020898216226,-0.03270511343308449,-0.00650579953173706
9.378055013932565e-06,-2.367150797872168e-05,-0.0030603667634722864,0.0006308771915171822,-0.002395550923768945,-0.022287548213315633,-0.0027547695181868543
0.0019160795926358204,0.001843216914386495,0.0017479199382201434,0.001112607306215631,-0.0016710847540637329,0.0013968499555761659,0.0022968324723461942
0.0031671267095689654,0.0035789481241499674,0.005065006530004977,0.0006436243123011081,-0.00026256543006463693,0.010091246869128007,0.0020117832520411597
-0.0074011275154076215,-0.006204213790497335,-0.0024687179528300155,0.000527783244445868,0.0005706597799440873,-0.02574540591228848,-0.0012287721607659803
0.008002199144910961,0.009177863614967393,0.009458401682941167,0.0007388367111024475,0.009224506850926914,0.03930169393659626,0.007160120208603867
-0.0031175625926440948,-0.0024067859103270206,-0.004203516842931738,0.002642925877339489,-0.000800721813840063,-0.021105733463849898,-0.0012830505323952089
-0.0002025763455928181,-0.0014170849937922639,-0.006387991216766505,-0.0034897098671659277,0.005866533570389209,0.005398796040663003,-0.0054961085855195525
0.0018977694719125838,0.0027271107098981976,0.003587524281671122,0.001704748635211058,0.008661213279929693,0.040905614856722464,0.0024077623169516103
0.0012662279307255812,0.002606084032937323,0.005076050807401863,0.0014558808657398718,-0.0018578065957791504,0.003530636736779731,-0.0008558882929613662
-0.008303894943951805,-0.00691302698759693,-0.003606372250473703,-0.0010424001257177248,-0.0016443499080441436,-0.025040613894238416,-0.0006317059543484012
-0.0013407432673670557,-0.0012653630251996256,-0.002795255144436037,0.00035698306832718853,-0.0022452540760734057,-0.021339097024398332,-0.0012659033731019969
0.007940980954556464,0.009322910238539754,0.009275441468232944,0.0009137027797577826,0.009466683683693612,0.03904942372341662,0.006999568816259378
0.00026248233252731647,0.0008062013343001358,-0.003935934811716459,0.0010213695151724868,-0.00636836887174177,0.02102028969322535,0.0027035392645367294
0.0034267119902329076,0.005098134535417071,-0.0004589109368924163,0.0005481386922712259,0.006300149702156064,0.027585570645517192,0.0018140253185144626
0.0009927801339504672,0.0027865444230044533,0.002317379329461588,0.001027565967335391,-0.0014915575147621428,0.010998406868965905,0.00423732528806932
-0.00746447401811338,-0.007070301540624815,-0.0037719344462158726,-0.002003730931327837,-0.0024677392628768197,-0.02338788959224636,-0.000301591438850783
0.006794962633475522,0.008016501933899132,0.006546966687628914,0.0005147249505033172,0.011248503858345511,0.035679425837150856,0.00790388907264179
-0.00028493689866791874,0.00013318305411757564,-0.0030539331856399466,-0.002239239683251417,-0.00017392321844982437,-0.029298923901350717,-0.0020954972501295082
0.0042252298387830045,0.005186780511672763,0.0044530464549769515,0.00232761166576714,0.007160118629882468,0.03609585471597147,0.0007391628450549241
-0.000856384600835566,1.5256272482446931e-05,-0.002938216127487698,-0.00195024808069021,0.0002370129664664835,-0.029128895791862074,-0.0015456267874908028
0.0002968611802614172,-0.00018963035676577733,0.0010435895554174587,-0.00022170728758219514,-0.001354810069870137,-0.02023331996366875,0.0009452549865461006
-0.00010466411386911143,0.0003944200469434497,0.0008132228960151285,-0.0001275333252498253,-0.0008253968311477384,-0.01821668589700492,0.00023732693818956062
0.007451921692445047,0.007070282810921536,0.007525445323124481,0.002643454979266195,0.011028339126383908,0.03910450863653476,-0.0003412146706166791
-0.0008670911369808207,-0.0007809398613795788,-0.0027187436398068295,0.00019364622016814935,-0.0031150593795168857,-0.013281519979151645,-0.003354951196459796
-0.00017606396773285193,0.0002329229195336416,-0.0020169484206670725,0.00010164679483615078,-0.0025931550760578443,-0.0213953514657195,-0.0016211302235543186
-0.0019614085990541747,-0.00212963764642696,-0.002718056888379354,0.0004918611121108703,-0.0006343137049232101,-0.018316345816673903,0.00192571854097924
-0.005170915480063604,-0.005810887761049421,-0.0037625786856329974,-0.002621823461923957,-0.0009419182361239976,-0.02670676204566597,-0.004678167085063822
0.0018281963061314262,0.002601181534667051,0.004904015786747925,-0.00048784870588396725,0.00035131622301043944,0.011171295086159527,0.0017713745487158857
0.002097653902189574,0.004133357154609214,0.000754632967646813,-0.0004102422534645803,0.005378114511636458,0.026817677929984754,0.001562827052242118
-0.0078052238508285795,-0.007011544361488856,-0.0035075509648960002,-0.000944150662358871,-0.0016098945951785583,-0.02524954876340992,-0.0003453198055854813
-0.0023726666408157198,-0.003022934258296731,-0.0036462946171592183,-0.003066227679373863,-0.003619616580194039,-0.027865678036687852,-0.007909651117052096
-0.006035624899690676,-0.006156946582764304,-0.002067543798592852,-0.0017288014154768594,0.003030034938342245,-0.026790979038177825,8.61358982919817e-05
-0.001696058120368105,-0.00040506906470755597,-0.0030008740991283324,-0.003055859281748482,0.000627516858518121,-0.026184913315374068,-0.0030630643720758804
-0.001849795787073062,-0.002573037495178135,-0.0026231317167404265,0.00034055013756795617,0.00010943676456374685,-0.014901987625413768,0.0023181483962529193
0.0014139037257401817,0.0024574735877227164,0.0008883957181932227,0.00035371317884519605,0.010509172553507862,0.04072397071332842,-0.001094243618614173
-0.002535381419339428,-0.002491296174668897,-0.002811675243824006,0.0010295055307711334,7.113824263133277e-06,-0.011531797983944055,0.0015604548582844483
-0.0009222102208731423,-0.0012812741530816435,-0.0031167734189980452,-0.0037626129120523857,-0.004540604976183199,0.007057493176314418,-0.003574259481703356
-0.004532658890373017,-0.00543576928846668,-0.004082008603965628,-0.0003308498066990131,-0.0013297547198431658,-0.02527395100642296,-0.003950010777068052
-0.007928327687572569,-0.0075031516929858055,-0.002610194813207103,-0.0012886178710585327,0.0006865701193850598,-0.02479594906012112,-0.0004350980711607906
9.434447498952057e-05,0.0004572752344263911,0.0011653405138249194,-7.731288910657955e-05,-0.0009341225651273463,-0.019297980168667142,-3.382963282501319e-05
-0.0007229902935068501,0.00019199879670735718,-0.0017941503959030371,0.0013793782860727051,-0.001961397398524421,-0.01701192289577505,-0.00212063705981204
0.0036844209272972085,0.004605374505313696,0.004175494981272396,0.0017279416981288796,-0.003945984314964739,0.03215740140733733,-0.0009074124676394965
-0.0019492284123789022,-0.0009562161390594128,-0.0028879721100853535,0.0003621899195314479,-0.0007085187048360265,-0.02262278840012136,0.0016817530749302948
0.0017087857631674017,0.0019081185715245706,-0.0008116536946959937,-0.0016288408446961408,0.0016697165436093564,-0.0005896468464637652,0.0005451405638562838
-0.008351350400050056,-0.007618388662539009,-0.0027796545150002116,-0.0023261368400707607,0.00246088498024359,-0.028204171602418573,-0.0010811753799489507
-0.002672759028582936,-0.0029410774900869357,-0.003538052487492163,-0.0032455431156387365,-0.0032519082518156998,-0.028286483985073062,-0.007474264871796956
-0.002348285770842631,-0.0024618326275692515,-0.00021144552448521342,0.001919757503459336,0.003752323726371416,-0.025689732158126217,0.0005480952304154251
-0.00024820032054638123,-0.0007781779143831876,-0.003269782205071494,-0.004365547341186063,-0.004628730257586185,0.008341538291161113,-0.003912270767946803
0.006818076515204746,0.007617252397067015,0.0068676159708075165,0.002258024737891989,0.008072741024737899,0.03983606605163592,0.002282890659596838
-0.0006188262904454399,0.0001171182904870947,-3.627414276620331e-05,-0.0004041188387741216,-0.000489343059361523,-0.0248651941295765,-0.0008270787230912322
0.0001600645545369478,0.00029207264021648165,0.003625439184368689,0.00047344165200639767,-0.0019006152172826194,0.0038544476560441023,0.0031305065621008753
-0.0010873535637170005,-0.00017779098517715464,-0.0036128740793847144,0.0005369298602291661,-0.00993334147665565,0.019294896503086446,-0.006623867866743164
-0.0016453552542006074,-0.001999971898418595,-0.002729631317654199,-0.0004467822209626035,-0.004680906287131753,-0.030368547921077137,-0.00806304528306823
0.0005935898478325409,0.0028105718016408956,0.0042541808696115015,0.00132261892352917,0.0035613835422377395,0.02636832518803406,0.0021390541924091043
