J,I,TinH2,ToutH2,TinAIR,PoutAIR,DWAT
-0.0049608570834927335,-0.0037110278655298513,-0.007097029363242062,-0.00494323412855316,-0.005414634255508061,-0.0037570653908651362,0.0016048479979090208
0.007089014183968275,0.006983766333888939,-0.008825330680566339,-0.003971320018517896,-0.0052727342382339285,-0.001494837900854617,-0.0006442516365980109
-0.0032189117574017764,-0.0011437649900778934,-0.00886740047173348,-0.0023259441456222217,-0.013990035499962849,-0.008057310869637803,-0.0026084596402114126
0.005499590239080912,0.0040671556083477275,-0.006187482963339863,-0.004595787790604399,-0.006618113460504377,0.0019013756699669921,-0.0010965008989433824
-6.500134430202433e-05,0.0005384343739844173,-0.00847424487322625,-0.003323171015782151,-0.007362008499240098,0.0010404405952187394,-0.0011985895518635264
-0.004305413817011461,-0.0019385997557999838,-0.0096867658806566,0.00045970271803958323,-0.014802671327811472,0.0024125258047172867,-0.0018016691154648778
-0.00042912641768304483,0.0009153406918578455,-0.005804355821177341,-0.00223548415333471,-0.006167566432399871,-0.001705413510316214,-0.001294337298695079
0.005301994003977645,0.006787060180223731,0.01645825028167693,0.01593186316082132,0.014412024855733105,0.013904924529425038,0.004672266164291672
0.008549400381436234,0.0065750849427895644,-0.003905322650677912,-0.0027316082785854272,-0.006427544778770909,-0.001917635206976215,-0.0003240444763451121
0.008916311152537021,0.006972005325548441,-0.005288747023092875,-0.004407047574748864,-0.0061690276792720836,0.0005810562035653347,-0.0008929588756927671
0.008380067663443957,0.009053782487977925,-0.001169286360289603,0.012614977897553543,0.01207591024721405,-0.001018019055133562,0.003123955761874097
-0.004788852766445652,-0.0035081474009079567,-0.007980472303968521,-0.005487564852571156,-0.005484149336969348,-0.004324419594796771,0.0010597785524878171
-0.000716408192026996,0.00028201329266982247,0.012910644527937517,0.009691404165470747,0.014334500673959806,0.011264002190244763,-0.005058358148903317
0.0009268315275085908,0.002619977636814883,-0.007273923080787859,-0.0011088918695838267,-0.008732219649530876,-0.0016741756801272978,0.000279064320538597
0.007778517948995304,0.005952218113756414,-0.007444011713071217,-0.004896829075255981,-0.0048616105998708315,0.0004919745483245729,-0.0011332570402958534
0.008192238283489417,0.006275843345923699,-0.007039725076945472,-0.00365387119813708,-0.004407921236190301,-0.0015779728950988262,-0.000502741683432862
-0.001911706342924046,0.0005029255235677527,0.0032987653730348256,0.01038329068448546,0.011747280467694136,0.008030830057016413,-0.002951776429964829
-0.0065701628884855985,-0.007635845753262683,-0.006677626375335822,-0.0037753094575165556,-0.004950258906190184,-0.0023061094710563716,0.0038485684618119057
0.006861423529123331,0.006422737108692491,-0.0026574965164166196,0.0007006873598631024,-0.007622517795555165,0.00044472541230006993,0.00016580976504586195
-0.0004484798040674786,0.00030923503651660077,0.012459108598077077,0.0069527088104594315,0.015592875484688353,0.0033775154288212157,0.0035986787265332404
-0.010001590645433864,-0.010017690109575986,-0.012886438458659367,-0.0111666280910769,-0.004819131221016515,0.0027846931458874943,-0.007026447937718478
0.004137044246566106,0.005372635287979038,-0.007940249233677995,-0.0029641598994431533,-0.005555035523382599,-0.002192198687364138,-0.0004385355331217257
-0.0012762936978966098,0.0013744031338495217,-0.0055131467935391025,-0.0021064222419783342,-0.0055171953958089905,-0.002551592827177418,-0.0005453074172382259
-0.0020553883182828168,0.00028867291220613405,-0.00962137076107692,-0.002270135881663481,-0.013866909218805,-0.008194111145102835,-0.00262575117421711
-0.01236804144840971,-0.017083618044002723,-0.009136487887880835,-0.009800142984929013,-0.006446506749294064,-0.0021533106092780007,-0.007720665693496124
-0.004731923315314616,-0.00419138511911487,-0.008316882593386712,-0.004635967569063242,-0.005686236145558022,-0.004191005937665069,-0.0006490302645368705
0.007368554387481652,0.006879132018137261,-0.004075515023249452,-0.004850502492931299,-0.0073181713827377955,0.0016207590530660895,-0.0005868646950543258
0.0007285217707304665,9.210721626689002e-05,-0.007320582248050087,0.0006268874171315051,-0.009028372271599382,0.0008252449180281827,0.0006236089684352232
0.009730981098846656,0.008870757292715744,-0.005903473027050489,-0.004329935556680049,-0.00694568857050892,0.0005002625586072538,0.00029841463264131167
0.006803083410433497,0.006501352033605158,-0.005714024276908748,-0.002957455793176961,-0.006038730437363033,-0.001107723655455639,-0.00019382006663024105
-0.0015768034778888443,0.0006093612178990038,-0.005522763720173331,-0.002764928256068093,-0.006820313151926415,-0.0007697209217174719,-0.0009449695256150795
-0.0022818054188568485,0.0009735659889049122,0.009178600332340598,0.010766732232523984,0.012411992024857987,0.0054759539636883665,-0.005172296667713907
0.008812549167521621,0.009190695351778725,0.003237326164148324,0.012752329174038133,0.011787737540929787,-0.0021913299796026717,-0.002211765213640187
-0.004410318694678669,-0.003962622702406246,-0.006680368476329146,-0.0038691722986668895,-0.0039120826396367,-0.0002511352545695424,0.007088675695208776
-0.0036950145662608936,-0.0014095092428548241,0.006666364623640732,0.005552487544142068,-0.01667255242795611,-0.001979168417625435,-0.00018603044185145967
-0.011977465229979273,-0.01554665601704174,-0.009801751120851587,-0.010506264886481459,-0.006188586955024517,-0.0034835553643196068,-0.008004799086628841
0.009775113729247692,0.008462693198900903,-0.002913651525228601,-0.0028913802888131555,-0.004887793311552717,-0.0022636030728015876,-6.76600413744146e-05
0.004675567031929866,0.004836208160372873,-0.006174929489645233,-0.003133847828952986,-0.006320268902247433,0.00064386258292181,-0.0005260631774775245
0.008106051895037285,0.007266202011992257,0.002040872366141746,0.0008112402992924731,-0.00993684007421962,0.0018359299378877332,-0.0014990958565724065
-0.014098227340562144,-0.017413462910906802,-0.010666481487802129,-0.010145350544220671,-0.008874804768442459,0.003563632022854808,-0.009163180056024983
0.006164357992712391,0.007364319732523585,0.018010865057481742,0.015883142456711897,0.017987100833283958,0.013084897427354976,0.004934790901059164
0.008815457788750118,0.006864686108243801,-0.004397253767733492,-0.002889327909028912,-0.006114914641029241,-0.0017759401352264626,-0.00037973700211782653
0.0016179624356269069,0.0028434040923902976,-0.0071506293392933325,-0.003397962191773421,-0.006117824253328705,0.0016534576613910995,-0.00042939768312404765
-0.011702040728861673,-0.0149869420299979,-0.0074385235726610694,-0.006792713541985285,-0.006739556725123669,0.00030282354716127985,0.003178906723028505
-0.00350928203168496,-0.0019589449984839585,0.006254004202641641,0.005138325950383091,-0.01702182710676871,-0.0004904365061124558,-0.0019557518188676134
0.009722055476820472,0.008719966574985723,-0.0053326208526144475,-0.002542724497230824,-0.0051042898207051554,-0.002324612016184674,0.0007128178390311955
-0.012262044291679377,-0.01600577857984872,-0.011537205829213307,-0.011019694934291144,-0.005854947088561294,-0.0023351954050017214,-0.007364560592934996
-0.008339167186630572,-0.008442154815934319,-0.011297976016390451,-0.01014045237422264,-0.007671919254938135,-0.00390737296060837,-0.008291482310135182
0.010772166413056531,0.011005045633650132,-0.0033689977211317054,-0.003521077544812342,-0.0054662354504825,0.0017088314422076486,0.0005963436718088704
-0.00047061870633044163,-0.0010439217094587322,-0.006672083010335088,-0.004635787853464989,-0.007727318544605976,1.4266516364129164e-06,-0.0020308357211908414
0.0062557353708495534,0.005391567145156855,-0.0032625152183762807,-0.00348810626831721,-0.006732382560058622,-0.0007261500850708594,-0.0007920920478979182
-0.0013454812861528212,-0.0022373557882662556,-0.006451820058968558,-0.004452922691901903,-0.006881042541098241,-0.000604987750964016,-0.0016124932574557106
-0.003294468753013357,-0.0033990905227347136,0.010266592406315203,0.0021282595909372566,0.013830705986781986,-0.006932202816289071,0.0020800670568011416
-0.00018158559594307874,1.193922821172911e-05,-0.0068557933317666495,-0.0013430835347568017,-0.0047089677303938935,-0.0008971350677322754,0.001678475386546757
0.0056701187798588164,0.007042004220660414,-0.00840394939560522,-0.0037387246519345,-0.004979187776828806,-0.0021453318781890374,-0.0011383994667117283
0.009767235036273423,0.00937813328515409,-0.005299619264945761,-0.0027350559779577184,-0.003629459278973852,-0.0016709097730219593,0.0001716503300724887
-0.010058220560973285,-0.01346942399929445,-0.007642220420625212,-0.00584002406485017,-0.005767838608343702,0.0008210777349268195,0.005086609602694172
0.004640723021696988,0.0049721675463142686,-0.0037545983053764,-0.003194264478121882,-0.006991999097724952,-0.0002379311355870312,-0.0008414163264812715
-0.012365376030705285,-0.014576200187038238,-0.0064197360179552255,-0.008471665940643174,-0.006236904302293972,0.00046217979629557614,9.017054848909037e-05
0.008675757686406061,0.007734064973854637,-0.004667181204413629,-0.005042574966511225,-0.006739351027506996,0.0015463180894746444,-0.001226117962670232
0.009131764965048325,0.009026081730905449,-0.004452535732754413,-0.0034704856030791766,-0.007057322398494154,-0.0018406788446108603,5.6893637199611616e-05
-0.0039883317244731676,-0.004268062253549556,-0.00824175705077243,-0.004271967254110723,-0.004240585424920554,0.0033981986281026487,0.006897681627347416
0.006911387295238051,0.007402063614287396,0.016186733783365024,0.015902916820195536,0.015950011465366027,0.013712517569631042,0.005835225500876746
0.006342118659133769,0.005919853865158924,-0.0028886019677091027,-0.0001613670183521449,-0.006654873889939757,-0.0027990198391835614,0.0010541294969539884
-0.005540996623563951,-0.004671096335650753,-0.005210743714281563,-0.0049249310001464545,-0.006067606596306155,-0.0037016404016044393,0.0002810989673530189
0.0046158829994524635,0.005108088987463381,-0.0038578557580557496,0.0009569216593949929,-0.007679923688392648,-0.0034140857977408992,0.0012578201992209628
-0.00012734819890743618,0.0015594001927575034,0.02162495574946846,0.013769901779147413,0.013756054099290455,0.011651468763949333,-0.0012187393480954237
-0.012446080183159354,-0.015921662856098247,-0.011230429947345435,-0.011109529597810407,-0.006029450770105279,-0.0009157963046149751,-0.00756255505204859
-0.009755386342426729,-0.010145408237035428,-0.011217757468922541,-0.010419782614291093,-0.007350358489824692,-0.003601884873709928,-0.008476424411322715
-0.011975004218421246,-0.0161632192448167,-0.004160061536823132,-0.011652068883894171,-0.0075727087757485,-0.003927001721201462,-0.00661441456750939
0.01083478412238944,0.011143526677105333,-0.0028578544913393507,-0.0030266575076482436,-0.005457073404031103,-0.0008354366822608732,0.0005030646757499452
-0.0009422561815397147,0.00047337624449104754,0.008812467163004087,0.00973730092953907,0.014305353279277844,0.010876887688435515,-0.005619362969983113
-0.001598776068251553,0.00046313710047161456,0.011902325342059324,0.005159253107086771,-0.0015982448016986684,-0.008262829071223653,0.0011977390302547158
-0.0025112196767637174,-0.003081973916244991,0.009856699899666133,-0.006604584413471086,0.014074085404362264,-0.002152180540977366,0.002025066240221358
-0.0002861705915094556,0.0026179454032254834,0.021895724959287818,0.011993673872240752,0.01424445728456369,0.012691161432851079,-0.0016809179948372196
0.007965770303211857,0.008023472263959325,0.008347184928762167,0.009773093950781553,-0.010340866242426123,-0.002408114585730882,0.0023103409320790295
-0.001776972276450026,-0.002861760507993653,0.010125747288531965,0.0018111241722165146,0.013958629983067518,-0.006086131408403467,0.0028984778397002165
0.004760246857860789,0.005047297351835166,-0.0103729371644832,-0.005143957705412578,-0.006216690015845772,0.0016322912635327845,-0.0006963422826537305
-0.003314794880412661,-0.005687823929152282,0.01143705663394947,0.006560396752915582,0.013195044785364575,-0.0007466322164276101,0.0022801677535242417
-0.0028532664813410726,0.0009786561469029142,0.009211449063633047,0.010670576874090067,0.012233425490981357,0.006375804135260957,-0.005083718360560107
-0.0007299528937576089,-0.0003984448901344789,-0.009389254835211339,-0.004976923617621246,-0.007633927750621276,0.004085168022956653,-0.0015190237780239133
0.008793065598619287,0.007711511943605837,0.003736016148817285,0.008604015682906932,-0.013572415852649589,0.004157188304695408,-0.0009126807664550218
0.007664902459771585,0.005881709041034946,-0.007654142960000477,-0.004879848880151912,-0.005185730530478787,0.0006633319030737966,-0.0011976679758365018
0.00663246740163238,0.006998853954130784,0.006797831614019387,0.008973634420506213,0.018003402492549694,-0.004251821898638378,0.004193528268872858
-0.003939971083636147,-0.004015991802577198,-0.008403119742442209,-0.004226643140757995,-0.003988314809501991,0.004608056899927619,0.0070384002586833
0.008366376788913766,0.00863795396793088,0.004386867100565484,0.009422580183829132,0.013866577183118416,-0.005317802067633095,0.002836077036453748
-0.0022224833211864276,0.0003775072833741463,0.011291041052149287,0.008709140601204686,0.012508433419204462,-0.0027432261165067414,-0.0033757535041812384
-0.012951628625687578,-0.016374428275208686,-0.003263667146570403,-0.010931509244990594,-0.009626152752919129,0.0028184049593285077,-0.005470527183392968
0.005849569254824421,0.005122576709432006,-0.003551277517936731,-0.003371812039360566,-0.00677906165735217,-0.00040071511126116575,-0.0007492132919170497
0.005238945687685158,0.004435364147633925,-0.008046434923772005,-0.0034939117055055127,-0.004925236082306135,-8.746698133934048e-05,-0.0005836334419123119
0.00010883381062961407,0.0013793487778373853,0.021955926733593065,0.01352762318631853,0.013253567823739728,0.013451882758645096,-0.0011233516324650281
0.01106139563413271,0.011159551614349174,-0.003986899378041161,-0.002743921345298039,-0.003286029631280686,0.0015885731071370792,0.0014526362012066423
0.005748555858202059,0.004504155767985479,-0.006023910447126646,-0.0047387004678324405,-0.006527124390805205,0.002168035468913253,-0.0010421789660481583
0.009489030280338423,0.009052342428792647,0.01653455451789924,0.016358417705141157,0.019443504021397252,0.014756999531116876,0.0034942165688612347
0.006976267452336998,0.005887783197750664,-0.007341424010954353,-0.0031495831966461287,-0.00398950186126691,-0.0025125281641253535,0.00013694259575986785
-0.004612058452758714,-0.0033334729469356784,-0.007608548599854988,-0.005312749104112154,-0.005549501224924471,-0.003710570826981657,-0.0005897632349066506
0.008343711568038412,0.00867976010521571,0.0038025270038744346,0.009248094780460216,0.013097608447748495,-0.003503679904828831,0.0027289673214111274
0.005760312367893256,0.005062636107717392,-0.008113720870410809,-0.0025167348897119465,-0.0046805601110111094,-0.002106606240290507,-0.0002123410314942561
-0.0018448030188070409,0.00014063198020218158,0.012098727571086642,0.008071123189807808,0.013286811547009919,0.0007477435674613304,-0.00289298549489278
-0.00159027221807369,-0.00016965129433802877,0.012843412477775745,0.007993164727796744,0.01236205436595943,0.003068260950606352,-0.002384958736746689
-0.0038110290977208887,-0.0033635042772741006,0.012072976861072643,-0.003185523531413894,0.013717215840374594,-0.0051723652287696716,0.0025464555625237363
0.006088535818334748,0.005586693578599049,-0.004963306132697984,-0.004859953630644648,-0.007197369319042038,0.0004974675845898816,-0.0013301639622868174
0.005705641530535261,0.007197343891915585,0.016995831216493968,0.01248155203141055,0.017724723047969678,0.014037175973988385,0.004710825268145939
-0.0029543452451716453,0.001247124156650062,0.00444952734279075,0.010514648105720923,0.011483380361666894,0.006271479251257822,-0.0050342307043231595
-0.011741713038456739,-0.016068468344672772,-0.011540086676652803,-0.01163907954666296,-0.004798855023880619,-0.004153902417067576,-0.008011954564016821
-0.0002349796800758148,0.0023670520698008744,0.016220652861683924,0.01031603820597569,0.01368396047312179,0.012913787699993556,-0.002317584494947141
-0.004084282209306303,-0.005772867164186858,0.011895781227800604,0.007590062679577129,0.013678916376808898,-4.626290300095489e-05,0.0024822319183468284
-0.0007570090577198079,0.00030520212025225983,-0.007648607526856149,-0.0019993903578345872,-0.00634456487490983,-0.001221863659776986,-0.0016386319816087595
-0.0046083683251415455,-0.004022970428036043,-0.007106056625446891,-0.0062745990537048935,-0.006238016780863619,0.0014692310470890116,-9.790289076976288e-05
0.007390291469316075,0.005894684010537444,-0.0038001392335887795,-0.00425066198682643,-0.007033378535893925,0.0007538632267648771,-0.0006776157380009173
0.0009009339650917564,0.0031880252933492335,0.02195748769920824,0.010932829409771203,0.015392271092419982,0.01296601478907743,-0.0012248837580756914
-0.0006099594234595899,-0.0005174788011107925,-0.00611270525126117,-0.0017183384759357934,-0.004519874750417978,-0.0013455926624041342,0.003413599707400485
0.006330957515226096,0.005157283652804588,-0.009942916751983047,-0.004846162633960551,-0.005793957713875919,0.0008531673733957318,-0.0008961268208941585
0.01083287330719833,0.010802191015699306,-0.0036302826621698336,-0.0032574214910552034,-0.0038970821056188223,0.0020088333697354742,0.0006325187798220518
0.010742710834778497,0.011014503453784272,-0.004016111218121751,-0.0030768636945046634,-0.0037307908615560187,0.0019289623814855866,0.0007555207193032919
-0.010557492661837434,-0.01301411858205749,-0.005811424109339111,-0.0059958774085526615,-0.0047871695465922905,-0.0031024612946539075,0.005649919849957183
-0.0020894005370949583,-0.004743988568943234,0.010421748029915138,0.007190592587928732,0.014530855859130536,-0.0009982542850048575,0.0033614940667316025
-0.004678182313481313,-0.003704432257897804,-0.0074640777041272855,-0.005011715865804379,-0.005627428345005966,-0.004138676686749164,0.001272914919172212
-0.00016478229123419625,-0.000686005061894518,0.00782000426265115,0.005363809323652379,0.015142296059663251,0.0005079120143170865,0.0036574960578380847
0.009604044726792188,0.009295066265184854,0.014766784476889802,0.016767058742801978,0.020804103308047724,0.015908861820837127,0.009013394123411095
-0.003544329768457195,-0.004635041006862377,0.008866784996219866,0.002210349858238968,0.013811231608137478,-0.0011400138662580942,0.0020529407621976367
-0.0033059292820256103,-0.00335476703943042,0.00947361924990121,0.0023900236764526272,0.013603151197755499,-0.006715240013527282,0.0020787067372128685
0.008306114244858448,0.0074610251307497735,-0.004658788973705214,-0.004325518643826344,-0.006618657450451893,0.0005567873991943028,-0.0002710890054646472
-0.0047650667486609215,-0.004108686345312206,0.008787053084417198,0.001986114562600264,0.01381322032970479,-0.0043366661661810605,0.002431778809546252
-0.0013755506116783704,-0.0021851410968692737,0.006874256042918252,-0.006594390475250107,0.013702772017629405,-0.0013458385162773065,0.0024228662166215086
-0.003259481166303467,-0.0021828000127113497,0.005009116432182511,0.005133476144368715,-0.017664106102337717,0.0006598375077635629,-0.0031007375650645526
0.004760030972475741,0.005206920161231611,-0.009972542508335278,-0.005047473139651279,-0.005898872111252073,0.0016304745381019844,-0.0003516909088315495
-0.012290745074046386,-0.01602041503919468,-0.00414420792883975,-0.011977367241388821,-0.007757176578700477,-0.0031501597849653627,-0.006631425915081925
0.0045774685755957485,0.0048470936554181185,-0.007901472154382184,-0.0027790306601911193,-0.004591673719276378,-0.001712098273139706,-0.00016058145675881138
0.009804385979992435,0.00981101310676028,-0.0052331620206938064,-0.002675394319904233,-0.0035813754823952586,-0.0022985003709578653,0.0002216721181142713
0.002028321651770921,0.0032198469182859544,0.010773429252388663,0.005115119174221403,0.0192608959089796,0.002884966283999778,0.0047258192196053955
-0.005236896523609103,-0.0045579779134574255,-0.005544490544555849,-0.0051939793072563675,-0.006074975697193392,-0.0002394924557774713,0.001379175837107688
0.00814563574538129,0.007311726456268653,0.002794084676318183,0.0074531731618035345,-0.013036576877259233,0.004317645088321517,-0.0023327143423145917
0.0111766390456412,0.010388328789014382,-0.003213547646508578,-0.00333596906875154,-0.004610679472384241,-0.00016588360206960557,-0.0005565768572064102
0.00024270774378411087,0.0013279967215552061,0.011435568847349465,0.010814678589690133,0.014157794005449495,0.007146779655237877,0.005721272148286546
0.008406465205436876,0.007498918532361328,0.0033289984159669043,0.00686077961819226,-0.013600329300010533,0.0047423727204711115,-0.001446514811027296
-0.010348929058981507,-0.014012909922117355,-0.012479738106057023,-0.010335594623018285,-0.004415336877958068,0.0008403007650576801,-0.005847413474252734
-0.003134409013566668,-0.004020921203158837,0.011481685261746987,0.0023017134222341564,0.01326882493648688,-0.006546327542289777,0.001905086664479327
0.0011577915476689833,0.0032705030074828825,-0.005884364239382268,-7.420496686474886e-05,-0.005650076821222172,-0.003355678208345898,0.0011923955711100735
0.008699118644457833,0.009024817831714315,0.000447812204292414,0.012332487413255452,0.01148617906900185,-0.0007933245315970669,0.0014180099181344476
-0.005045374005479004,-0.0034477868790566664,-0.011628289960167617,-0.005541506299281218,-0.005746746080588418,0.005184779209349369,-0.0005363384658493598
0.0039579269784028644,0.004059931492511979,-0.008258605885916348,-0.0034303984723121884,-0.005306328727639685,0.00038489417103629444,-0.00048422474747482553
-0.0008915366459605318,0.0006885844129694099,-0.008828785490584027,-0.0013265286368704613,-0.009237926992454983,0.0038800775649768687,-0.001190535711397049
0.009949639105471073,0.010225228760399921,-0.00367791018384912,-0.0029213335048739837,-0.003684376533489649,-0.002055233506724022,0.0003666571860876677
0.009351974337649952,0.008086131390542371,0.004340368324145385,0.008974148708759056,-0.014391341995721011,0.004101044401717488,0.0008127251514597306
-0.003644488220722705,-0.003195565875361466,-0.007625760174975695,-0.0043464158066813,-0.0045811723994303504,0.0016050152848363403,0.006797118377336325
0.00153232209833335,0.0035551887604839925,-0.005695853719636179,-0.0001696015647904843,-0.006171695209724371,-0.003296704632007846,-0.0007146463782139364
-0.0013980967501107072,-0.0014761114185512679,0.006216847302908143,-0.006815544592747638,0.01346397400465955,0.0003513452033227681,0.002571069056202535
-0.0016865181520731244,-0.0006274768491620409,0.013677449776643211,0.009546343280566038,0.01356243727004939,0.010730577353610979,-0.005376157997686937
-0.008500463468936632,-0.012002219171633754,-0.007411182967117515,-0.005113347635046725,-0.005269671688480075,0.00024173388967714554,0.006907172880536686
-0.0031615424429132927,-0.001039107696153944,-0.008501314299910077,-0.002547798203594149,-0.012593536837197567,-0.00795575352851726,-0.002735090492968779
0.007531009790843728,0.0077866308009633,0.0041511480488270565,0.012899888595007326,0.014131415059055834,-0.0011469885573200413,0.0032896093141981863
-0.0019094937834411429,8.13122139993183e-05,0.012086172587395314,0.00874665820324017,0.012192447465556408,-0.00022138779997231582,-0.003550650403991878
0.008531874417340633,0.008008804383313861,0.0044206844482095635,0.012185787080106727,0.014328766732094638,-0.00487608019821453,0.002814053441263245
0.00557481828406111,0.006312528211725654,-0.0042624060742549,-0.0041987655777527685,-0.006444602963885895,-0.000469950497898247,-0.001346195334742618
0.0025173520748689384,0.002839516065197248,-0.005952482660334695,-0.002655924316808819,-0.006380099811115691,-0.0021876241069294752,0.00015423596047840275
-0.000698314408704376,-0.00014310279978582615,-0.007147888928444402,-0.004988317513294592,-0.007859143802487796,0.0008230099473015784,-0.0021280471320557414
0.00016243495915258416,0.0023041739586583797,0.015481266412068121,0.013441243612335061,0.0190315907375639,0.014469330153610155,0.004386596556946025
0.006210909649564562,0.005783987995070011,-0.003614385813728675,-0.0022712136366937895,-0.006738070089370763,-0.0012617978841329993,-0.0002474673614529724
0.007096144067168204,0.006955348970054652,-0.003937803022282172,-0.00436048312613164,-0.0066642765539877665,0.0013141871182990271,0.0004964301651628773
0.009825386471085976,0.00965375816453553,-0.00451935078743085,-0.0026827254766368267,-0.003682962943211333,-0.0017034053842647251,0.0002620414882525714
0.005909985165742939,0.006025275172048643,-0.0033567116093837853,-0.003369447824213699,-0.006787632091001467,-0.0009776204136412827,-0.0007834797711749508
-0.01427098965381629,-0.017625102653532947,-0.010710642688225849,-0.010299173416260987,-0.009045273502992623,0.0030056123573044768,-0.009009024438061891
-0.004735537321985263,-0.00379119005958489,-0.007048854598380816,-0.005177075894506836,-0.005532091260404676,-0.0039976484292744835,0.001234486075450338
-0.004147130039646463,-0.002337920957025785,-0.009760374167947887,-0.0005908331029295972,-0.014559580905761711,0.0009548266787659141,-0.002188775563453533
0.007971635797838961,0.005914054220955906,-0.00521508670136563,-0.00512719368713833,-0.007324332803169586,0.00235972976794744,-0.0012258526210861783
