J,I,TinH2,ToutH2,TinAIR,ToutAIR,TinWAT,ToutWAT,PoutAIR,DoutAIR,DWAT,HrAIRFC
0.006134198776016235,0.007206925195766864,-0.0045847583391540585,-0.0006554661173949814,-0.010231225836093467,8.376479715665417e-05,0.0016465992418768878,0.0005566916230160705,-0.001030931331691264,0.003834184841797672,0.001224744223232815,0.0002331250262045041
-0.00021968001034917915,0.00015306177244436822,0.02813288808933465,0.0018243971559269278,0.02729000536876623,0.00024408793692547666,0.0025859875139354273,0.0004886604810000929,0.008616630244026535,0.0007454591774992367,-0.0005652409111737044,-0.0003955787755026608
0.012902479737304514,0.01400927269825316,0.031874956046337236,0.004232089306773372,0.03318278156030174,-0.0016656388736329992,-0.0014989821103805067,-0.0009555565601403905,0.011082705350228607,0.0021538325257239054,0.0007192721888878219,-0.0007133305661082142
-0.006368435069537199,-0.005529406453642482,-0.010773130727035217,-0.0008779121196478134,-0.015514829663895812,-0.0002913701105041327,-0.0025528952154091696,0.00040262033400973016,-0.0019231918354573345,-0.010391797053402695,-0.0022453740510064335,-0.0007215104908438319
-0.004211321444016584,-0.003953899319889931,-0.008254781245550279,-0.0004408897805513626,-0.014714545512453348,0.00017878498181162376,0.00045296713406885105,0.0007059553484637803,-0.0022708427674567335,-0.00013814641896217787,0.0001833649702773076,-0.0007689332009230778
0.007272033663264278,0.007922655587556266,0.02379190254606208,0.0029974081008530455,0.03005396544230827,0.0017005944026009714,0.0034760549224335377,0.00047403456545239803,0.00857061849393246,0.002277976408064691,0.0010957061504371017,0.001958544762105437
-0.006463209966458953,-0.005832753178123563,-0.009660436641050027,-0.0016146703605099157,-0.017273035277548757,0.0009510956059944017,-0.003725548526404351,-0.009191395032159034,-0.003268541600012389,-0.0003163783166743591,-0.0010536934155787644,-0.0001995991093548009
-0.0036142487853169777,-0.003009289203299199,0.016997248177252438,0.0006027090030965463,0.02549299167616396,0.004366178915017054,-0.00227070630658963,0.0008628727988191768,-0.00316745200892128,0.00128446586845282,-0.00017402184597434798,-0.0004913174464801219
0.004284114785705928,0.004941280899589796,-0.009104664648848227,-0.0010560353193535812,-0.01126915158385936,-0.0006178458954864009,0.0001992905852673442,0.0007101464225388184,-0.0010088320704853728,0.0005078069493389687,-0.0005166077359384468,-0.0008652217992069491
-0.012198938376790673,-0.012990290646727852,-0.011936359889873446,-0.0010315492228418204,-0.014832983747567285,-0.0004980101631108891,8.554132325369757e-05,0.0004360861302229031,-0.0014917646808581002,-0.011483098205548584,-0.0029601715830395547,-0.00031274063198302065
0.01030995116260655,0.010994509223561086,-0.003887868583401281,-0.0003158396443500774,-0.011165313627874674,-0.0001663785903377565,6.596258211850526e-05,-0.0014383738070740866,-0.0004896100198917816,0.0046113279039483295,0.0013547008592954156,0.001232912331028742
0.007475997380091924,0.00821946605205373,-0.005792974071158033,-0.000828823377811549,-0.010726142953943921,-0.002216449145498274,-0.00016477784732657938,0.000665336226581455,-0.0009207563659263584,0.0017349147071991972,-0.00017164626388144075,-3.0178125701697554e-05
0.0009183563111994986,0.0011041176704039313,0.021561540955105877,0.0012388966401487944,0.03185480903768045,0.0024081215161019438,0.004021724550768701,0.0008398235612053005,0.004726630777157249,0.0017681601458222728,0.0009025478367583761,0.006331635190517717
0.007151205377522504,0.00790741304725277,-0.008408030741554112,-0.0004200944499387519,-0.010821039645725086,-0.0018192515087000639,-0.0013569317619105544,-0.0015340968585191798,0.0005188746941808227,0.0008156487766458648,1.3046448882643245e-05,-0.0008218568313345786
-0.001021196372293987,-0.0004767350642576043,-0.006796667510400134,-0.0004162813579913295,-0.010771424859881034,0.0018421753062199957,7.124600201777854e-06,0.00173190714394059,-0.0006825239244272004,0.002421389651603675,-0.0006212854814407294,-0.00034277876766092936
-0.00508350604432236,-0.005728233817643891,-0.008384610217881507,0.001633528130058841,-0.010939555723245972,0.0014319062055709723,0.0007431966856054899,0.0010222829213264004,-0.0013249906081208849,-0.004647264881391671,0.008727776198656464,-0.0005165776882453789
-0.001321346802919174,-0.0009095013500618278,-0.006994846891278872,-0.00042085860570494044,-0.011406332403577458,0.0021654706352755722,0.0005466510094203564,0.0017415917930917314,-1.7531868851937275e-05,0.0020485873148791364,0.00010263174418959889,-0.0007526633709127874
0.005831251267226541,0.006221179934540205,-0.006827163434806215,-0.0005703843910971715,-0.010735413842781403,-0.00021046020959482922,-0.00042834853924252325,0.0006204966402682087,-0.0013438374173326284,0.0010097271646099541,-0.00037833025230825753,0.0022803220511655935
-0.0054393575353718455,-0.005083683348883594,-0.008210920037919903,-0.0005867446688637511,-0.011809578288517435,-0.006315064535516764,0.0001637250148358072,0.0007056658434094437,-0.002684207525145908,-0.00015540351263789261,-0.0005879615675835068,-0.00047491876639968537
-0.0028003629475963957,-0.002178535197621237,-0.0067602855196505374,-0.0002095333703875446,-0.011875154952496273,0.003030684245612723,0.0014992284281314435,0.0012392730143810553,0.0002781287659494381,0.0013222551369563506,0.0025310591712689617,-2.8087012017275972e-05
-0.00018637610568970106,0.0006315887278548448,-0.006879851794563515,-0.00020755551749019745,-0.010249601680050211,0.0019149157269753375,0.001129436941488143,0.0022904602030626667,-0.0005736007079426089,0.0022805195966620834,-0.0001992461087146178,-0.0007311764902435225
-0.004605490680857233,-0.004104026495684105,-0.007948682448483929,-0.0003328115912521642,-0.011175955434393231,0.0020224915590949426,0.0015248693087877962,0.0015542554183266824,-0.0007767092939120561,0.001530346335534217,0.003576538385180394,-0.0004395359980793595
0.00745585386178615,0.00811549677137769,-0.005273896436621181,-0.0007720363655181057,-0.009854185599727635,-0.0016991394640139474,0.00016975386785323627,0.0004660811825127712,-0.00042618235099292683,0.0011089104573878288,1.8846233443689444e-06,-0.0010001691085231674
0.009684192350866882,0.010037397126969102,-0.00033017248774495943,6.786072668078518e-05,-0.012464495256250503,0.00023480502104986754,0.0004101241240884661,-0.00022712594401842602,-0.00100213992788418,0.00410420899023971,0.0006127719308560947,0.0010640054848844237
-0.004016317837912066,-0.003731522081760106,-0.008079997089172048,-0.00035061760554101735,-0.014084196354638692,0.0003664051336389667,0.0003745216994514688,0.0007064184918538529,-0.002330388579603528,-7.681732530846907e-05,0.0001705506234784364,-0.0006347089008810592
0.004930277240636339,0.005668551847659129,-0.008225649979366326,-0.0003721074779557211,-0.011469031290591613,0.0003964137006399535,4.27655611159435e-05,0.0002969501480282607,-0.0008156343681850747,0.00022775186778947832,0.00011580225877120599,-0.00077993161253257
-0.004812169795479005,-0.0040276268815933125,-0.008569280913919014,-0.00010592772839916697,-0.014635326311714401,0.001597659724203349,-0.0027137458827660135,-0.006571539043785589,-0.0019322279322270723,0.0009636791706337766,-0.0003756926271329607,3.945803564810387e-05
0.007178695147803765,0.008175160743036734,-0.008958686389499442,-0.00044523671056708835,-0.01094877436586117,-0.001673074186734394,-0.0015896479974000617,-0.002115225531263812,0.0010117393549455684,0.0008015430829845051,4.7480682552431925e-05,-0.0008004327891471545
-0.001950572323220125,-0.0013907871142909622,-0.007401377502783412,-0.0003393072897658638,-0.01324125241513656,0.0025622343384555588,-0.0038150270096171494,0.0012276840605175664,0.0005033453655883058,0.0002895694001790645,-0.000369019841681636,-3.249373362251361e-05
-0.004235916018910452,-0.004153056091470853,-0.008272381340426264,-0.0006272784740307769,-0.013545949251315146,-0.0019501265620542121,-0.0055865160834181644,0.0009556010325624015,0.00017284509487065997,0.0012813195852265315,0.0003177091784890618,-0.0004071370247052112
-0.0009646649237977793,-9.634214709366588e-06,-0.007330458270292439,0.0004074403343902557,-0.01059313413168928,-0.0017280148465660856,0.0015992957638874445,0.0017330147051853057,-0.0003496354193259803,0.0009632794747474797,-0.0001811571975133988,-0.0007385560552918101
0.0069008457181414014,0.007329343295191629,0.02911615329450236,0.0019568375686403786,0.02578584075440115,0.00234741915600004,-6.710344197630627e-05,-0.0012302331707499685,0.006532324675669486,0.0021465412893776742,0.0006106335672250002,-0.0006670971855225007
0.00928608735900387,0.009687122432093203,-0.004316882031279955,-0.00038416476291357107,-0.009970949747821969,-0.000948075947291292,-0.001228501506329236,0.00033828866034314286,-0.0002109126370246621,0.0017530617789650108,-0.0001896384861751533,-0.0006286504254812367
0.005562134008274893,0.0059418655148904,-0.007461940356256764,-0.0006051017606267485,-0.010790442826195006,0.0002936720873884708,-0.00029371581338011397,0.0008421200572656404,-0.0012418606005270415,0.0010392828592309265,-0.00028452098944061393,0.002496828049439076
0.006187089490143204,0.007106112259385546,0.008371988197881675,0.002905785733899635,0.01924212031879103,0.0009144449117423103,0.0013176065850847758,0.00040348864708920673,-0.0023812400134374705,0.0013529772095558232,1.0130420420128615e-06,-0.000729010657994856
-0.004190667269110768,-0.004002797719886087,-0.008273822918777513,-0.00048240797209019894,-0.014735752207128361,0.0001398303545000671,0.00040395257600239027,0.0007323731108241032,-0.0023566258528387955,-0.00011442238199605397,0.00016422694717634263,-0.0007978421091588182
-0.0012383104680841273,-0.0013958002779201847,0.01861752399456138,8.635147600176055e-05,0.022885368443943507,-0.0016519535228770189,-0.003014496097714704,-0.0014195866827319253,0.005582200267909043,0.00043612664993209415,-0.0005792222074957148,-0.0015110411438014435
-0.00022517256539755754,0.00031567704576287157,-0.006768987459251642,-0.00036931653706365994,-0.010854268008997529,0.002663158420657076,0.0009521996531772425,0.0021216991937798306,-0.00036939568807666076,0.0017708266517907488,-9.660163143073081e-05,-0.0008178231723033249
0.006987856265048482,0.007906539971360236,-0.008748522784463862,-0.0007728948609999715,-0.010989590852868481,-0.0003851430034371373,-0.0015927938258222813,-0.0018599172948472087,-0.0010622677360603051,0.0016586751610993536,-0.00010571226729632233,-0.001145963426822648
0.006856779931161165,0.00727978240428069,-0.009102032810388181,-0.0009338886645702473,-0.011326237225193735,0.0001773511022653717,-0.0018659562974432619,-0.00046868822332242884,-0.0006466768363381972,0.0014135770035810997,-9.272956643144163e-05,0.0006185453383282518
-0.0016015038530217593,-0.0014972999073835063,0.01430296244634817,0.0013197175460849045,0.022643162394149773,-0.006932343614290202,-0.002357561399377362,-0.0029545641157015176,0.00291249326797707,0.00028584986699270736,-0.0006661481758728678,-0.0011163106577686355
-0.006731020266878955,-0.0074976967324730135,-0.0081536254864353,-0.00029585812438896216,-0.010771828599191824,0.0015272231383066594,0.0008469182669353714,0.0011225017861041333,-0.0007871208509060677,0.0011671549510422297,0.006828029378895449,-0.0006571090899294215
0.006145409666452077,0.007214369868423351,-0.003968079483291126,-0.0007839241257981701,-0.010689356354136842,2.913845103830079e-05,0.0016146980888929055,0.0004744016565463883,-0.0008434119208422092,0.003889517026321478,0.0012926726975617325,0.0001585387819472737
-0.00230172506188417,-0.0017439300551325844,0.017023526812289944,-0.0012829145070128343,0.026640092402190174,0.004395514894037529,-0.0025934574598335904,0.0006392442290274779,-0.003489730821100175,0.0014617134159109362,-4.053023666647399e-05,-5.3151972095332656e-05
-0.007992600312263544,-0.009057832175811431,-0.011877357192422723,-0.0006776397790328036,-0.01544899559146509,-4.9306230318326496e-05,0.0010079986769459654,0.0004128239097328971,1.4012985762792006e-05,-0.011130751672898271,-0.003003096369955196,-0.00021191833202767948
0.004192386018534394,0.004801993317422863,-0.009533897142944078,-0.0009497138720830004,-0.011786425310222455,-0.0002738751142681699,0.00018060826025992834,0.0007370164097868553,-0.0007974180196976906,0.00042465527481568797,-0.0005423072865950232,-0.0009402728667786337
-0.0008773372686666955,-1.411418222788558e-06,-0.00723213097733204,0.0006019015994782077,-0.010349169803962813,-0.0005987488066342273,0.0014420426026255705,0.001808620856574292,-0.00037076988946801466,0.0011281421874478623,0.00015800379357398104,-0.000457628552853264
-0.004595995166901804,-0.0038065216657774694,-0.008592084867097066,-7.857479156436838e-05,-0.014719221886734312,0.0015758829768016875,-0.002716762260339765,-0.006523283383286263,-0.0020006042257427084,0.0011004050881380702,-0.0004038131510889179,7.918889468064507e-05
-0.013195582610863689,-0.014543333289076166,-0.010530763284313379,-0.0005934773071544909,-0.016314383304296493,0.001333110912967853,-0.00024973097909210317,0.00018960256337521083,-0.001091510703220327,-0.009922130070132594,-0.0028965556580112894,-0.00028718866508333537
-0.005542884347236225,-0.004937376599962655,-0.008619346419685687,-0.0006191052982229185,-0.016092798404348286,-0.0010277603077850916,0.0001693324359930699,0.0005445442471642015,-0.002256915789633882,-0.00011047127404911526,9.101906966234145e-05,-0.0008573409226328529
0.0074662505510238696,0.00806489115950101,-0.005292204289779553,-0.0004754478044899923,-0.011316820211082294,7.504789611888022e-05,0.0028821257177864775,0.0005123724470735473,-0.0004338124164061553,0.0009430782846840281,-0.00011270304780199025,0.00012001263993557522
-0.0008200180667706035,-0.00030109509020644873,-0.006891381975422406,-0.0003325102368691248,-0.010690774023957005,0.0029084958883905123,0.0006715527495745146,0.0018304314846026332,-0.000153109037488382,0.0029439156535506984,-0.0001871860508317309,-0.0001145688177559159
0.009047664129345169,0.00952499029935078,-0.004611394964524663,-0.00018475168363418152,-0.011949140018768086,0.0011011748154867035,0.002211657142866154,0.0005265375395549165,-0.0009419522690935348,0.0011940352457856557,0.0004738109264226003,-0.0011423307592436172
0.005836041060243691,0.006946476043800691,-0.006341956002528701,-0.000412170019264709,-0.010430889355822526,-0.0005363460293118567,-0.000355468821827632,0.00042592273026053045,-0.0009310585744059572,0.0008436132002093966,-9.501561251336733e-05,-0.0004196415177805975
-0.0009217931671796862,-0.00038804694328373006,-0.007283168432766691,-0.0004236487299010309,-0.011259598365572844,0.0018739532149895592,0.0003197855364834535,0.0011743129537787112,-0.0005294576987180907,9.300207305132046e-05,-0.00030172508587682424,-0.0008304868681248256
-0.001894972355473329,-0.0017120236213147334,0.013318944287390742,0.0015775794120982162,0.021907540731418346,-0.007339488903081707,-0.001833821589966419,-0.0018982120680323645,-0.0005349751989813847,0.00031845616796169203,-0.0002248455135259655,-0.0018053012116116154
0.006386839879565743,0.006880486156172347,0.01156530941025382,0.0035069014373023304,0.019694905305353148,0.0011131041209015986,-0.0006741395484314679,-0.0013916594348582282,-0.0017084493047781315,0.0013672971469030004,3.977600658802054e-07,-0.0003487895955369223
-0.002860766567424794,-0.0022026272884157496,-0.006353533428834156,-0.00039722090403628463,-0.010038109617228041,0.0027859099780930697,0.0018098071162758226,0.0013777662111993843,-0.00038730688525420487,0.0012029035868118025,0.002912455022342594,-0.00012305132831491434
-0.0017774405729026152,-0.0010807820737483284,0.010469483841556102,0.0005989104459710555,-0.016172404857055008,-0.0012936390788913248,-0.0004728666440805952,0.0015826618355991903,-0.0020304274414226953,0.001913225736475531,0.0003750012939100974,-0.0005047627227367878
-0.012258811997423534,-0.013381770359589073,-0.010393248126521579,-0.0007279562816665711,-0.013601880123995,-0.0005987417063856808,-0.00043413927499103195,-0.004113463806513695,-0.0020815553015519086,-0.00031747199674931465,-0.0028775780874346693,-9.053249953883588e-05
0.011029330809623223,0.011385761325516181,-0.005391903105648242,-0.0006474940594921111,-0.010903734916246527,-0.00113836189431452,-0.0014366033359663026,-0.001477248848456493,-0.0008834015490976182,0.0034052469589319167,0.00014344842019291108,-0.0016136946526848662
0.005747651352967567,0.006909739078377368,-0.006346141421432583,-0.00038404650583107925,-0.010565816618954643,-0.0003230460015031636,-0.00022759649452803763,0.0006928446199067134,-0.0013144057427970448,0.0006424529865361958,-4.107640347997017e-05,0.0007588937604548389
0.006631645889516585,0.0068396552528870325,0.007569277311416,-0.0025404244023079616,-0.01216461605472113,-0.0005800425423540371,1.7148443201740288e-06,0.0005418395837314806,-0.0012660879158406812,0.003492804891346494,-0.0004378543238304372,0.00029876354716275023
-0.014034098596821622,-0.015487426937026934,-0.014816687655722792,-0.0005611930884195562,-0.018520160835367158,0.00038965516085210907,-0.0018573086326238817,-0.00024168282442999395,0.0016296190015450687,-0.012367918049979082,-0.00323648712779362,-0.00015959112823317974
0.0071706888721058265,0.008074241296993093,0.02844293445769886,0.0026528397844183186,0.02679935121961254,0.0022815346195024537,0.0017453006008038635,-0.0005539943775622287,0.004587965250646145,0.0020940586849000457,0.0006061559175942009,-0.0004929272253657476
0.00933724766442718,0.009739970041755022,-0.0045177986290496856,-0.00047621194257952597,-0.00988385740624092,-0.0012527696771208584,-0.001201175277753547,0.0005194509055026356,-1.791299152579726e-05,0.0017976013006659657,-0.00017955465259313143,-0.0009519698768884117
0.0009419282068395044,0.0014507433220141157,-0.007047043645127842,-0.00032609480300567766,-0.011779620578937472,0.0023622067271840135,0.0010962551546798672,0.0013230068446290954,0.00027948234146688125,0.00170664783132546,-0.00018037954630939165,-0.000545657342083058
-0.010300298497319714,-0.011318382849782892,-0.010178452364577999,0.000542543535575945,-0.013188629588756976,0.0010691957829682464,3.510097883706408e-05,-0.0012039004492456708,-0.0002752966504969593,-0.007451754446145565,0.000510214963777962,-0.00028410206878894074
-0.002178863922927465,-0.0012616820268188363,0.009694571149682061,0.00037726034070493847,-0.016750432731842735,-0.0013840083615461744,-0.0006564191112163381,0.0009485145861927234,-0.001947869295286732,0.0017214103722358435,-0.0003578228823156822,-0.0004809257504343348
0.008162957782251413,0.008642021554408325,-0.005989879860274301,-0.0004569881706630158,-0.009608999127506589,0.00044493063347058145,-0.0001994866713488658,0.0006454777169227135,0.00047063633473593176,0.0026635129634134972,2.092242813259953e-05,0.0027566131350128444
-0.012232301342587116,-0.013279450140167742,-0.012203975089133802,-0.0019760720592284196,-0.01563951540096857,-0.000534272316649681,0.0009601881423536993,0.00040247129849037635,-0.001007262565658691,-0.01253637178253629,-0.0032380662177498194,-0.0003491431797589366
-0.0077451569152216975,-0.008038379145953232,-0.011004471392207811,-0.0005463942633243509,-0.014416359549403398,-0.00019989660875295172,-0.0021797450622145793,0.0003044919766219587,-0.0019925976782296786,-0.010529866842658447,-0.0031108894158398295,-0.0003896990572043053
0.01584879446758913,0.01480700143550223,-0.004692723401922765,-0.0007984468050881949,-0.010317283497646,-0.0012034828528837368,-0.0013692725487686292,0.00018702102915195103,2.3998939582840432e-05,0.004731212765850988,0.0002620795564880827,0.0015755809085495477
-0.0022985900332759515,-0.0016748008026872406,-0.007564841683694514,-0.00019541793634741475,-0.011496307103455209,0.0021818645265816662,-0.0005206451812391662,0.0012549174553473145,-0.00036322699003901797,-0.00047495364454425495,-0.0007920583132180228,-0.00024271941491682965
0.006663796110713016,0.007550738098438005,-0.006421583422420514,-0.0006740077046056013,-0.010655047746402392,-0.0021158282761562616,-9.792897927522027e-06,0.00047638091643570325,-0.0015546570234967441,0.0006902617397963374,-0.00021867919014410052,0.0009109631159844323
-0.0026630280837235364,-0.0020929822523969247,-0.007414589234180474,-0.0003359967827700002,-0.010965089441360307,0.0025667225177380642,-0.0006526335770603578,0.001272978278978367,-0.0004151525133608448,-0.0002269206208722338,-0.0007519741871918413,-0.00012331742885915892
-0.005722262768486276,-0.005954700199190573,0.012933865372740954,-0.003100035016262648,0.01959095765025838,-0.0010480276232711417,0.0016045107050314334,0.0009309525057014799,-0.004210146736243275,0.0007751851882043407,-0.00039230896082086803,-0.0003751694669275925
9.84997237845548e-05,-0.0001686241723879501,-0.007760196848616339,0.0006417740895193532,-0.007987447235659804,0.0002548065162103295,0.0009830668501781996,0.002483603072143533,-0.0006190065023077062,0.0018272533987683508,-6.348824619716923e-05,0.007697032281128874
0.004834225063260363,0.005536678220624767,-0.009041099448174241,-0.0005230105333410198,-0.011975146327696456,0.00016301295790330922,-1.922947811765356e-05,0.00036326832479522135,-0.0010446388637419277,-9.120300415111049e-05,-0.0006380826184543965,-0.0007630657707074981
0.011540120589529076,0.011275810242475473,-0.0070443727209196375,-0.0005931985321696478,-0.010924079652654283,-0.0015853237128017395,-8.791022475251162e-05,-0.001195235045182016,-0.0007362594161335598,0.003846799403443155,0.0002188859791890958,0.0012132986314394175
-0.010240474475902287,-0.01181635057845079,-0.009751464714746744,4.257047410806976e-05,-0.012453269120688825,0.0012355716222811962,0.00013405556083830744,-8.636116134701306e-06,-0.0008829334021992362,-0.007534578778528986,0.004394105544115951,-0.0002811399424567856
0.006337567836967672,0.007353730675532141,-0.007240787000457958,-0.0004977730913716232,-0.01092735717201361,-0.0022531789160832928,-4.074046723870601e-05,0.00026145927895819716,-0.0016617441027327539,3.460549090788124e-05,-4.488622484452908e-05,0.0015051397371942492
-0.009743165433634942,-0.010761860227781767,-0.009865705927620776,0.0006255179565250769,-0.013361159609750945,-9.69656014997203e-05,-0.00025947283184996794,-0.0010675503493541797,-0.0003099852812743619,-0.007522505816529034,2.1931742467579e-05,-0.00027959572127141195
0.007945814899278078,0.00886699220545274,-0.005901109185144874,-0.0008510080416205231,-0.010345616727522334,-0.0017260975967392058,-0.00037496567029201433,0.0004977257071531915,-0.0008965859275795005,0.0013701986130055244,-0.0001355285995105336,-1.4151393567116797e-05
0.008269943995313984,0.008874928824700121,-0.004562010271895332,-0.0004677696753531505,-0.009321402975788274,-0.0016308117961403525,-0.00022846680192784504,0.00034239609051232454,0.00016306791862326047,0.0018960169601046882,0.00019094059389159257,-0.0005798753312558348
-0.002503119911505341,-0.0021541909142282997,-0.006062558916824097,7.200324429861683e-05,-0.01044419454230556,0.0023636178610736687,-0.0006196936915732102,-0.0005080965052968904,0.0007938533035910334,0.002529438981991792,0.002001317547381577,-0.0002586074482931216
0.007134303657289279,0.00796588533978235,0.02921780784113466,0.0023483387426928635,0.026365543423158073,0.002359127142039807,0.0003242561392494662,-0.0012973239559808981,0.005532352867009052,0.001816942930888941,0.00053375702760347,-0.0007998381419034167
0.006778501407898999,0.007971107887879204,-0.004520621204368351,-0.0006042462143845296,-0.010638623833109016,0.00011771892978120591,0.0012868098800356042,0.0005268658177866974,-0.001499122826529817,0.0036470670780325244,0.0006644095464149229,2.2085534616403166e-05
-0.00466328921858865,-0.0044522234066159995,-0.009068167277285951,-0.00031184188362412085,-0.01134600792400402,-0.005891691625427801,-4.5056365981390135e-05,0.0010158629759599842,-0.001617896334647718,4.291662018585869e-05,-1.1566107930687104e-05,0.0038107449372228193
0.006864299926501769,0.008073342277489392,-0.004576328116786717,-0.0007895241635488919,-0.010732822744950075,0.0001500025246934366,0.0012506598554795148,0.0005911863281851891,-0.0015768739855781461,0.003382049496275125,0.0006897844681963149,2.0555587676925497e-06
0.00048183571788102986,0.000424146689182217,0.025207805667477098,0.002213481232527102,0.026974259348518898,0.0021945381551226116,0.0021039169614489378,0.0005764205857340539,0.003308949068729951,0.0007869710038064324,-0.0007847549732698351,0.00323284070670677
-0.012165771935064044,-0.013277859175981312,-0.011748360459058037,-0.001833558720716115,-0.014641985075760837,-0.0006865614170360955,-2.8895522291092686e-05,-0.001299739705138096,-0.0009488587560571092,-0.0106253745539058,-0.003184085256558358,-0.00023846158515499383
-0.008710856477087204,-0.009317522270675997,-0.011267968593597789,-0.0004927988576511105,-0.014325010653364022,-0.00034441297233521955,-0.0016618346171792993,0.00046753618555458933,-0.001895168674204501,-0.010336404471405712,-0.00351575668440841,-0.0006387343152558744
-0.010744085647273324,-0.010757413240804497,-0.01048179577988348,-0.00023683043877215478,-0.014553538763768381,7.214324953171933e-05,-0.0003109179654542417,0.000649211053311392,-0.0009464006347855227,-0.008951138162529685,-0.002348644922488267,-0.00029131469209227724
0.014955739839014858,0.013746027403993867,-0.004486669722770698,-0.0006561394566297109,-0.00982491697921835,-0.0016448375051927612,-0.00029018591836247666,0.0004874333413342704,-0.001128796037115538,0.004016846857432541,0.0002267639091533031,0.0013205896036552309
-0.0008261360132566415,-0.0008155077963420583,0.013192047084833106,0.00040092567238723194,0.022030563523167738,0.002607672358659768,-0.0028454206114015552,-6.012979968045892e-05,0.003614748149530022,0.00048483856163748795,-0.0007785177869765172,-0.001787685682516513
-0.0005244165472349332,-0.00030332298847090145,0.01520691060943459,-0.0014044264852600687,0.0074662326805959136,0.0009125675899766647,-0.0010986536100405161,0.0004327540742312863,-0.003702295749582822,0.0009594691050001284,-0.00032348591662300545,-0.00105868908625617
-0.0058810048628387835,-0.005931462284012278,0.01306382545044186,-0.003258861372187291,0.02036665027963208,-0.0013867892294252859,-0.000765395084833865,-0.0030783796819175142,-0.003397879422047985,0.000822938303615229,-0.0005910951760217296,-0.0009130848537611157
0.00045412234629413367,0.0011296847549502873,0.030305347127223412,0.0015214717375879793,0.02738367245698163,-0.0008263599508140552,0.001554299778512416,0.0003749821491826036,0.005875818311138716,0.0005608972039238059,-8.785679731963368e-05,-0.0008902687141134253
0.007346105230967583,0.007992911464180717,0.012538486628695696,0.0018417447395750357,-0.01559314687739698,0.0010158281088404185,0.0005549056182564585,0.0006201922891703458,-0.003030281263693495,0.0041143539286312555,-9.080143568746675e-05,0.0008489295827590318
-0.005306087014258024,-0.005164873817118167,0.015412214151780259,-0.002375505848944791,0.022128532961362964,0.0010600037168659766,0.0010928217646665637,-0.0018920707127866325,-0.004276511126947142,0.0015578224218440637,0.0012425249174957817,-0.0006829329904994921
0.004107787113484425,0.00480574853722336,-0.010804289190020867,-0.001055575359300895,-0.011815414843450642,-0.0005753124844291397,0.00018839850202651044,0.0006184966596950716,0.00097511269084267,0.0004721973915231832,-0.0003216746301083268,-0.000885820734730698
