J,I,TinH2,ToutH2,ToutAIR,TinWAT,PinAIR,PoutAIR,DoutH2,DinAIR,DoutAIR,DWAT
0.00021049104,-0.0010773167,0.0004591261,-0.0009547986,9.834802e-05,7.4998425e-05,0.00020526751,-0.003030913,0.000646366,0.00040497945,-0.021737535,-0.00073684833
0.0018207101,0.00066086726,0.00044095208,0.00026656914,0.000109179295,0.00033397926,-0.00065352704,0.0011650408,0.00061061035,0.00041030627,0.008823212,-0.0017552844
0.0011343514,0.00063941913,0.0012489536,0.00038622654,-0.0003156317,0.00060760323,-0.00019137266,0.007277301,-1.7434739e-05,0.00034056944,0.050145008,-0.0012744333
-0.0025029378,-0.001279754,-0.002418701,-0.00027395273,-0.00014530089,0.00048455433,0.0016906407,-0.0017714071,-0.0009768021,0.0003240374,0.0027968744,0.0009858563
0.0014899949,-0.00036996778,0.001202513,-0.0010077063,0.00012263565,0.00034858825,0.0010814347,-0.004795486,-7.9156365e-05,0.00039951876,-0.029762529,-0.00059226574
0.0018107753,0.00027451254,0.00031102204,0.00037514282,0.00013412088,0.00040529956,0.0012868249,-0.0045798677,-0.00017998806,0.0003835223,-0.030468585,-0.0012372923
-0.0023839383,-0.0013071952,-0.0035380935,-0.00024066328,-3.403606e-05,0.0004193926,-0.00062647735,0.0010616157,-0.0014152862,0.0003240374,0.0049053403,0.0008830021
0.0017936794,0.00028213323,0.00032995522,0.00027553187,9.657041e-05,9.533372e-05,-0.00054823986,-0.0016726315,0.0003629787,0.00039440865,-0.031008923,-0.0013171417
0.0010493452,-0.00035814775,0.0013018599,0.00035450637,0.00010656768,0.00044373205,0.0016061437,-0.0028712028,0.00014945811,0.00040820768,-0.027730573,-0.00059629674
0.001966658,0.00051930576,-0.0006826356,0.00034384744,0.00012840256,0.00061342504,0.0017596018,-0.0016499537,0.00019941153,0.00034057148,0.033521708,0.0018568914
0.0014778828,0.00028722562,0.00016974835,0.00018730416,-0.000261588,-0.008407038,-0.0067666904,0.0027610036,-6.9283735e-05,0.00038701732,-0.0022189184,-0.0011379953
0.0014885223,-0.00030587046,0.00030843346,0.0001824002,0.0001012487,-0.0015072769,-0.004968103,-1.886439e-05,0.0004890115,0.00038804807,-0.028501071,-0.00046516958
0.0017190381,0.00065781083,3.776152e-05,0.00034264094,0.000121755416,0.00024237313,0.0016298449,0.001309148,-5.6368277e-05,-0.0015019565,0.04120032,-0.0011511174
0.0009106237,-0.0006945055,0.00035368706,0.00034393964,9.697515e-05,0.00041880106,0.0014455683,-0.0019005245,0.000116240226,0.00040188254,-0.030183494,0.0011786211
-0.0006993258,-0.00014525231,0.00025097467,0.0003629591,0.00012683637,0.0004939892,0.0018682309,-0.0018350625,0.0007919339,8.1746955e-05,0.0131846685,0.0012093068
0.0021151039,0.00084720645,-0.00039257234,0.00027851725,0.00012190472,0.00044423123,-0.00021464404,0.0055633523,0.00091632904,0.0004103315,0.020899437,0.0017550787
0.0020905982,0.00051631883,0.00060651614,0.00034393964,0.00017129075,0.0005432054,0.0019504274,-0.0013488644,0.0009014227,0.00043211223,0.009355484,0.0019976683
0.0007830442,-0.0006508458,0.001227823,0.00028487475,7.314149e-05,0.00028625445,-0.0009460036,0.0011347221,-0.00012338132,0.00041104306,-0.030543793,2.818667e-05
-0.012072413,-0.0032178434,0.00030204322,0.00036833264,0.00010195478,0.00022767151,0.0011918249,-0.003939834,0.00032636002,0.0003033291,-0.030370124,-0.0003358787
0.0016955486,0.00016437861,0.0006151863,0.0002858092,9.739489e-05,0.00026117844,-0.0021039355,0.0030096204,-2.1795917e-05,0.00039355384,0.020267671,0.0017417443
0.0012486865,0.0006665967,0.0021179807,0.0004144325,0.00017372481,0.0005008369,0.00010536535,0.007407934,0.0005554893,0.00034578936,0.049666267,-0.001556698
-0.0006712939,0.00030661258,0.0018281549,-0.000679299,8.745016e-05,7.256508e-05,0.0019362876,-0.0018051383,0.00013277588,0.00032179634,0.049315665,-0.001249747
0.0014714971,-0.00034838615,0.0012411173,0.0003640887,0.000103506354,0.0004310366,0.0016943066,-0.003788114,0.00011069739,0.00040813815,-0.029557537,-0.0003877695
0.0017989628,0.0005744523,0.00051915075,0.0002989988,9.9475634e-05,0.00039704065,0.0015233158,-0.0048238775,-2.6220716e-05,0.00038707576,0.019581683,-0.005227037
0.0013998145,6.769576e-05,0.00038463512,0.00029064366,5.4108445e-05,-0.00017449383,0.0016828254,-0.0049459385,2.2519665e-05,0.00034733664,-0.00048247995,-0.0010302147
0.0018230767,0.0006656054,0.00040718517,0.00026656914,0.000109179295,0.00038278685,-0.0005456162,0.0011025642,0.0006120392,0.00041030627,0.008867587,-0.0017884943
0.0017061525,0.00010657768,0.00065338763,0.00022733572,0.00013991757,0.00038321738,-0.0019752036,0.005181584,-4.310572e-05,0.00036748062,0.013714105,0.0017367515
0.0006727388,-0.00039881968,0.00031993017,0.00038917104,6.307397e-05,-0.00024602422,0.0011135874,-0.004891304,-2.144748e-05,0.00038001506,-0.032294065,-0.0011621887
0.0016965744,0.00026609743,0.0013960669,0.000285373,9.279162e-05,-0.00042497704,-0.0004318907,-0.0016853729,1.3581356e-05,0.0004205909,-0.016958572,-0.0014694127
0.00090689986,-0.0006775353,0.00035156016,0.00012990303,9.7782024e-05,0.00039346484,0.0013655246,-0.0029803729,0.00056207296,0.00040188254,-0.030253502,0.0011628672
-0.011053568,-0.0032428578,0.00034017087,0.0003275864,0.00010408596,0.0002355767,0.0011088109,-0.004001226,2.1220642e-06,-0.002511146,-0.029913746,0.00093683694
0.0025300158,0.0008293543,0.0024034844,0.00047699263,0.00014906566,2.116482e-05,0.00021817553,0.0075711855,-1.6723436e-05,0.00036922953,0.05215416,0.0012478237
-0.001349127,-0.00061917666,0.0004117242,-0.001840619,8.529923e-05,-0.00024028556,0.0011982975,-0.0052474793,4.495895e-05,0.00036777538,-0.03243469,-0.0014163043
0.0020097436,0.00065584155,0.0023458612,3.680535e-05,0.00016464293,0.0005819665,-0.001303596,0.007817663,6.0695565e-05,0.00036424643,0.051708285,0.0014445778
-0.0014086979,-0.00011555052,-0.00065617944,0.00035766244,0.0001254624,4.8095095e-05,0.0018855558,0.0010428231,0.00031460018,0.0004050622,0.0075884964,0.0012044833
0.00018573484,-0.0008819923,0.00095546735,-0.000821933,7.736223e-05,0.00024670086,-0.00081167667,-0.00058518315,-0.00012684616,-0.019356603,-0.03341577,-0.0016901859
-0.0028146354,-0.0013485244,-0.0039238716,-0.00025656747,-0.00016199565,0.00044505636,0.0015440086,-0.0003929159,3.1163992e-05,-0.0063992795,0.00051986333,-0.0009778673
0.0015391107,0.00033828002,0.0009644897,-0.00085681636,8.255569e-05,0.0004196652,-0.00080121134,0.0012914389,-0.0011670182,0.0003209153,0.033924025,0.0008552055
0.0014387872,-0.00038538798,0.0012624408,0.000308476,0.00010436482,0.0002939002,-9.052247e-05,-0.0036578446,0.00020659195,-0.0010159529,-0.029823618,-0.0006667208
0.0023293346,0.0006830041,0.0005877313,0.000111207126,0.00014147576,-3.6853755e-05,-0.0014738585,0.0010350904,-0.00038483235,0.00041216804,-0.009890477,0.0015682912
0.0014219816,-0.00021194141,0.00031692986,0.00019786168,0.00013256432,-0.0065233544,-0.00016563122,-0.0020104002,0.00034747113,0.0003841864,-0.028422104,-0.00051971036
0.0016573246,0.00047275078,-3.473718e-05,0.00031890767,-0.0007751587,3.2953198e-05,0.0014841895,-0.0035021047,-9.399809e-05,0.0004031666,0.008818971,-0.00024011957
0.0013144617,-0.0003607636,0.00031208948,0.00018290654,0.00010246691,-0.00011468086,-0.0052563306,0.0014513003,0.0003545425,0.00038674485,-0.029916553,-0.0004200293
0.0013176206,-0.00025921696,0.0005986751,-0.0007055964,-0.0016934865,0.00034611343,-0.0007001681,0.0034914112,0.0008738175,0.00039867006,0.020089967,0.0017834342
-0.006504284,-0.0026056094,0.00037271914,-0.00026650174,-0.00042156476,0.00027429755,-0.006440382,0.0033676361,0.00024136766,-0.017124236,-0.035630956,-0.00077932584
-0.0121432105,-0.0037375763,0.00032954005,0.00016542397,0.0001325922,0.000108617656,-0.0007400896,0.0011891881,0.00024257757,0.00030786393,-0.03042806,-0.00045774796
-0.0030116085,-0.001147464,0.00032392485,-7.2613424e-05,6.4168606e-05,-0.000668306,0.0011246597,-0.0032744529,0.0005126071,0.00037352226,-0.032583717,-0.0014801049
0.001701635,0.00030308808,0.00035301584,0.00036956675,5.6864992e-05,-0.0025659194,0.0014631709,-0.0038938536,6.077119e-05,0.00040462808,-0.021063117,-0.0012796681
-0.0075937295,-0.003233724,0.00030983918,0.00036468345,-0.0006378678,2.6917029e-05,0.0012395808,-0.005077599,0.00040628607,0.00035510055,-0.033997297,-0.0013544735
-0.0023673119,-0.0016316613,-0.0068840384,0.0003398044,4.2722397e-05,-0.0063824537,-0.00013578715,-0.0052580778,-0.00011520943,0.00019235484,0.039642688,-5.9655016e-05
0.0011466842,-0.000522653,0.0012271611,0.00026195974,0.00012398533,0.0003179019,-0.0015631551,-0.00026438176,0.0004518137,0.00042928476,-0.026670557,0.0013798195
0.0017745547,0.00025641912,0.00032437485,0.00022503056,9.671753e-05,-0.00042138435,-0.0013915909,0.0012051107,0.00056122564,0.00039420702,-0.030439729,-0.001473055
0.0018096867,0.00065093,0.00043229558,0.0002834788,9.279162e-05,0.0003317941,-0.000737055,0.0011300264,-6.3702224e-05,0.00040424612,0.00883051,-0.0014152946
0.0013603442,4.02707e-05,-2.4711175e-05,0.00029379464,0.00012709278,0.00039805134,-0.00086986343,0.00092779956,-3.114218e-05,0.00041214688,0.008761357,0.0015633039
0.0015752565,0.00038150075,0.00024437468,0.00036285212,8.371468e-05,0.0004518884,0.0014242003,0.0012618622,0.0005120967,0.0004055928,0.013009716,0.0018123144
0.0012609366,-0.0001870318,0.001173281,0.00015332925,0.00011596636,0.00048420797,0.0015865277,-0.0040728813,0.0006663452,0.00043135064,-0.026310606,0.0015803921
0.001722304,0.00031226952,0.0006287196,0.0002534049,0.00014233027,0.00039560374,-0.0026412979,0.004657929,-0.0014155856,0.00040729155,0.006817461,0.0007163935
-0.0011790177,-0.0006037321,0.0032230446,-0.00026315564,0.00015765168,0.00048220868,0.0022630913,0.008735694,0.00015116076,0.0003773986,0.056543335,0.0012238576
0.001408732,0.00022208084,0.00072352897,0.00024981942,0.000103207596,0.00058508985,-0.00063127524,0.0012707984,-8.163933e-05,0.00031351854,0.033646937,-0.0015991288
0.0011536309,-0.00022612348,0.0012355621,0.00026195974,0.00015584205,0.00039183404,-0.0011892029,-0.0016837978,0.00045944419,0.00042924364,-0.026681716,0.0014762831
0.0014593084,0.00038640862,0.00065696903,0.0002826901,0.000121173645,-0.0011679919,-0.0005409711,-0.0017567308,0.0005032304,0.00041638257,-0.022355566,0.0016880998
0.0018107753,0.00029508807,0.00031809666,0.00036556047,0.0001197835,0.00040858152,0.0012562972,-0.0030009018,-0.00017933038,0.0003823147,-0.030720778,-0.0013826835
0.0016740437,0.0003187753,0.000398842,0.00027369062,8.915521e-05,7.955909e-06,-0.00056571566,-0.0018027612,-0.0001882761,0.00040238988,-0.02219226,-0.0012797602
-0.007579278,-0.003212271,0.00031598276,0.00036456413,-0.0006999383,-0.00025982165,0.0011741617,-0.003527446,0.0004291467,0.00036434017,-0.034214836,-0.0013608887
-8.821782e-05,0.00012615597,0.00010066101,0.00036261787,0.00010025418,0.00043554857,0.0018781006,-0.0018052448,0.00087118096,0.0003783344,0.008803356,0.0012600091
-0.0126281725,-0.0037783573,0.0003325907,-0.0011455732,0.00013526509,-0.0017599267,0.00086385,-0.003582518,0.0004080777,0.00031219525,-0.02919293,0.0009605162
0.0012348585,0.00026528575,0.0012263148,3.6276342e-05,0.00011965922,0.0005052152,0.0016959537,-0.0026812411,0.0007191471,0.00043135064,-0.021665446,0.0015762281
0.0006506923,-0.0006111334,0.0010833063,0.00031062312,-0.0008916318,0.00020729043,0.0013920343,-0.004845317,0.00048726023,0.00039592586,-0.03050811,-0.0018436003
0.0016613717,0.00030902267,0.00034989082,0.00024775372,-0.000583875,-0.0023676555,-0.0015330691,0.0015048762,0.0005441627,0.0004122846,-0.02555639,-0.001454523
0.0013020384,3.5598965e-05,0.0004354649,0.00023874905,-0.0002733437,0.00012688631,-0.00047983672,0.001031947,0.00047605732,0.00033797417,-0.0029060356,-0.0015630411
0.00069466763,-0.0007347443,0.0011011901,0.0003323481,9.163479e-05,0.00041412286,0.0012370413,-0.0039536483,0.0005210032,0.00041697375,-0.0304561,-0.0014619976
0.0018154436,0.00028604103,0.0006932248,0.00025329497,0.00011614687,8.777719e-05,-0.00047838016,-0.00029344385,0.00053439406,0.00022789017,-0.03111975,-0.0014070028
0.0009354433,-0.00058168697,0.0004141974,0.00037664222,0.00012889145,-8.394699e-05,0.0014013567,-0.0053405673,-7.8417965e-05,0.00040534258,-0.02172126,0.00037715313
-0.007418216,-0.0032490634,0.00030316508,-0.00090291724,-0.0007037155,0.0003308408,0.00021577653,-0.0052850754,0.0004849423,0.00035234142,-0.033795383,-0.0012229452
-0.0011078143,-0.0004472204,0.0030401088,0.000540161,-0.0001481861,0.00025048232,0.0009228972,0.008470705,0.0007815511,0.00039343373,0.056778517,0.0006899895
0.0020079592,0.0005058002,0.0017799463,0.0006258729,7.1847055e-05,0.00065868685,0.0019198477,0.0013154107,0.0005572811,0.00036102632,0.051667593,-0.0014658743
0.001236235,-0.00017112016,0.00045366882,0.00027613319,7.6208555e-05,0.0003488879,-0.000597704,-0.00035035337,1.3292884e-06,0.00039573907,-0.031044563,0.0002347268
0.0016086624,6.434699e-05,-6.391377e-05,0.00039116637,0.00012397421,-0.004762782,0.0015054815,-0.0031356558,-5.12368e-05,0.00041294907,0.0026409985,0.0010743247
-0.012609997,-0.0032662926,0.00030197797,0.00036878037,0.00010408596,0.00018757055,0.0011093728,-0.004037135,2.9030036e-06,0.00030677067,-0.030444229,0.00088652514
0.0022594968,0.0006571243,0.000547195,0.00028276493,9.199887e-05,0.00036846218,-0.00038174214,0.0010487759,-5.1378032e-05,0.00041674922,0.006962411,-0.00038606155
0.001702862,0.00027472348,0.00039205462,0.000345203,0.000121811936,-0.00014806434,0.0014155129,-0.0031613165,0.00053676625,0.00040877613,-0.017298048,-0.0016661895
-0.0018798474,-0.0007192461,0.0027900157,-0.00042496598,0.00015322393,0.0005792342,0.0022297706,0.008770146,-8.048607e-06,0.0003481937,0.05048442,0.001196325
0.00066428067,-0.00013533948,0.00031808467,-0.0003273802,9.3340896e-05,0.000203722,0.0014479333,-0.0051307296,7.353678e-05,0.0003797204,-0.03230523,-0.0010203829
-0.0013876723,-0.00064748386,0.0032730892,3.46368e-05,-0.0001988287,-4.1847255e-05,4.933701e-05,0.008800679,-0.0001973051,0.00037380646,0.056235168,0.0011335548
-0.012005754,-0.0030933623,0.00027132442,0.00037191928,0.000121894605,-8.040007e-05,0.0010199248,-0.0038705897,-0.00012816557,0.00030550652,-0.029790198,-0.0004704854
-0.001007428,-0.0020827935,0.00089162827,0.00027702897,0.0001383822,0.00047059424,-0.0005160507,0.0062093106,-0.00013569598,0.0003172361,0.045844387,0.0013120316
0.0014724976,0.00041528308,0.00031318393,0.00028276493,0.0001309332,0.00035659483,-0.00024141432,-0.0006530404,-0.00011989602,0.00041519903,0.0020222387,-0.0011093116
0.0015976876,0.0004654193,0.0005094911,0.0003402329,0.00011488796,0.00027884953,0.0015747213,-0.0046930425,5.5874414e-05,0.0003877241,0.011102869,-0.0005056348
-0.012630557,-0.0033472474,0.00033272884,-0.0011455732,0.000120191304,-0.0021075387,0.000876256,-0.0038849527,0.0004080777,0.0003088564,-0.028963683,0.0009584564
0.0012696898,0.00056351646,0.0019717729,0.0004997158,6.0241742e-05,0.0005428027,0.0018244542,0.0011227371,0.00054841174,0.00035044388,0.050176516,-0.0014555188
0.0012031553,0.0006632298,0.0020551034,0.00035685237,0.0001309389,0.000382896,0.0021204446,0.005707804,0.00054841174,0.0003465879,0.050658163,-0.0015454808
1.2200412e-05,-0.00094376405,0.00047677453,0.00017974338,3.2145428e-05,-0.0005429432,-0.0013514096,0.0009352593,-0.000727711,-0.019205593,-0.02914646,-0.0012391586
-0.0007390057,-0.0002262858,-0.0016605278,0.00020508828,-0.0001780217,0.0003738102,-0.0005827633,0.0011449746,0.00045536246,0.00033910907,-0.0022991055,-0.0015273665
-0.0029540418,-0.0011593936,0.00042994187,-0.0008122552,6.291914e-05,6.076485e-05,-0.00056823256,-0.0022065956,0.0005292656,0.00037424298,-0.033146553,-0.0014094023
0.00198055,0.000369674,0.00013646384,0.00027777714,9.538454e-05,0.0004119845,-0.0006860839,0.0017136903,0.00086605945,0.00033225576,0.02061765,0.0017429438
-0.0011314065,-0.0005601681,0.0031641626,-0.00027960376,0.00015600701,0.0004810595,0.0021529337,0.008821935,0.0008105817,0.00039372384,0.05655988,0.0012999468
0.000653544,-0.0013089034,0.0011365502,0.00017176414,-0.0010201721,0.00041748286,0.0017305474,-0.0033925655,-0.00048326774,0.00023943324,0.0020759131,0.0012097396
0.0013328448,-0.00030241805,0.0011176884,0.00017956324,0.00011354617,0.00025872965,0.0015735946,-0.0044882307,0.000624165,0.0004063283,-0.029907094,0.0014054773
0.0016156551,0.00048371876,0.0005434052,0.0003064031,8.431936e-05,0.0004254956,0.0017486492,-0.0023786211,-0.00015378729,0.0004129354,0.008839288,-0.0005643803
0.0012878111,0.00023655804,0.0006132036,0.0001822511,-0.00058690784,0.00038707367,-0.00879935,0.004190575,-0.00034678186,0.00040392694,0.002081991,0.0009005005
-0.0069693876,-0.0015180793,0.00035881816,-0.0006104602,3.8377995e-05,0.00027924878,-0.00076461077,-0.0024627738,0.0004865285,-0.01760904,-0.03549614,-0.0012353164
0.0018119157,0.00028213323,0.00032995522,0.0002782508,8.477217e-05,0.00025123172,-0.00047786167,-0.001805623,0.0003598349,0.00039389872,-0.030956222,-0.0013520231
0.0015555809,0.00017525638,0.00032450678,0.00028276493,0.00013052789,0.00016012046,-0.0006155914,0.00087562937,-6.189131e-05,0.00041330062,0.0086206,1.6240423e-05
0.0020276085,0.0004985668,-0.0006281574,0.00024020259,0.00013409903,0.00038513125,-0.0025172683,0.0046480596,0.000623844,0.00039843493,0.01469029,0.0017203443
-0.012117321,-0.0031350446,0.00029599183,0.00036701348,-0.0008545893,0.00029315628,0.0010917918,-0.003939834,-4.858295e-05,0.00029626233,-0.030467002,-5.6163677e-05
-0.0012417103,-0.00061125465,0.0032233903,-0.00026315564,0.00015765168,0.0005845994,0.0022662282,0.008729731,1.3055543e-05,0.00037573176,0.05648666,0.0011842742
0.0012150778,-0.00013613515,0.00044548992,0.00026740774,0.0001218568,0.0003696828,0.00094528904,-0.0050656926,0.00053264346,0.00030380665,-0.03025616,-0.0012383555
-0.0018751345,-0.00091016403,-0.004419714,-0.00055482297,-0.00016981152,3.0348709e-05,-0.006928868,0.0043189065,0.00037234684,0.00032376236,0.001183049,-0.0012769735
0.0013899602,0.0007951845,0.0032236036,-0.0001561887,0.0001755758,0.00036531882,0.0022840903,0.007794867,0.00015428654,0.00036340943,0.05061132,0.0015226554
0.0015233157,0.00025914432,0.00011556168,0.0003606376,0.00014666263,0.00044740047,0.001861175,-0.0003149449,0.00060763524,0.00041178355,0.008784136,-0.0013908442
-0.013122795,-0.0033318526,0.00033985463,0.0003275864,8.994911e-05,0.00023725277,0.0010393261,-0.0041025337,-0.00010436875,0.00030701075,-0.030495206,0.0009468697
0.0013990534,-0.00021194141,0.00031692986,0.0002772099,0.00013256432,-0.0065373126,-0.00029237938,-0.0019590314,0.00034448056,0.0003841864,-0.028441852,-0.00051607087
-0.0011399495,-0.0005601681,0.0032011701,-0.00027960376,0.00017478746,0.0004810595,0.002156314,0.008800011,0.0008105817,0.00039372384,0.056552403,0.0013744928
-0.0027275647,-0.0016250408,-0.0040111328,0.00030891562,6.33249e-05,-0.005560497,3.3523893e-06,-0.0052995365,-0.00017890213,0.0003200823,0.0383601,-6.935145e-05
0.0010621751,0.00066779694,-0.0073234057,0.0003785113,-0.00020382805,0.00046217052,-7.655079e-05,0.0071338667,-0.0003435585,0.0003437814,0.0469177,-0.00019003752
0.0017954512,0.00043091664,0.00063923246,0.00029972804,0.00013646887,0.00036930945,-5.095004e-05,0.0015091186,0.0006885561,0.0004188678,0.01317823,0.001888531
-0.012730709,-0.0039685634,0.00035874418,-0.0008730039,9.0855836e-05,-0.00042432136,-0.00028410877,-0.0018598416,0.00052007183,0.00030008276,-0.030438356,0.00092771486
